,CVL1,TrainL1,CVL2,TrainL2
71,-7349.4545630206485,-5590.7327951662,-7340.182742441522,-5571.818806794866
72,-7464.849809089125,-5614.050253978324,-7455.409403636336,-5594.929507678382
73,-7592.859020819818,-5626.046508903246,-7583.24963241877,-5617.636739949938
74,-7732.339917289893,-5648.405386710191,-7722.563844183256,-5639.9459749434845
75,-7882.244338792878,-5670.02644244015,-7872.301511061117,-5661.867888901386
76,-8041.609899210572,-5691.266668441815,-8031.500425566729,-5683.408110801031
77,-8209.552336014303,-5712.4670859253965,-8199.276604117293,-5704.573193293881
78,-8385.259166858614,-5739.758804782523,-8374.817485689155,-5732.170993508015
79,-8567.98204719326,-5779.610003954318,-8557.375781034702,-5772.321981547897
80,-8757.399219767607,-5831.218851795581,-8746.26390395714,-5824.06620113193
81,-8954.275695956583,-5893.686847317446,-8940.848924035543,-5886.512743669268
82,-9158.138122153065,-5966.029503654614,-9140.5479951439,-5958.837114626653
83,-9365.72347765443,-6047.482883359456,-9345.98140074426,-6040.27435883486
84,-9580.510883269331,-6101.936467073653,-9558.993295861354,-6094.7153838212025
85,-9805.709564394752,-6165.1908687300765,-9780.142307820304,-6158.113327486411
86,-10034.680543062455,-6236.732884610734,-10006.586753210493,-6229.804277774519
87,-10265.93509287872,-6315.953208512838,-10241.750499580327,-6309.168598017946
88,-10505.518140324433,-6402.263990505547,-10488.984826539423,-6395.629769448754
89,-10752.397382292265,-6495.290959204382,-10740.592708155405,-6488.653398774222
90,-11005.390421616332,-6563.38777668101,-10993.898287540445,-6556.900487057964
91,-11265.222964196644,-6638.040594502192,-11253.421461331563,-6631.704161378522
92,-11529.807232595713,-6718.778614159009,-11518.579373573508,-6712.590762914553
93,-11800.269529252273,-6805.606594907326,-11788.830410335999,-6799.436072415436
94,-12075.311972233918,-6898.525831843161,-12063.671154877362,-6892.118125143102
95,-12354.655794491078,-6997.093366888145,-12342.633588302171,-6990.212488381034
96,-12637.675063229928,-7100.958557870946,-12625.282513974416,-7093.322314664086
97,-12923.965221903185,-7210.906539881308,-12911.213186053752,-7201.076414781662
98,-13213.151341187917,-7326.718586688478,-13200.048662533301,-7313.127479367774
99,-13504.937460420048,-7446.803550151153,-13491.439625164796,-7431.7550739357075
