,CVL1,TrainL1,CVL2,TrainL2
1,0.9950915226505778,0.9958073422640352,0.9953983024849167,0.9958073422640352
2,0.9946824828714592,0.9958073422640352,0.9947847428162389,0.9958073422640352
3,0.9941711831475611,0.9953983024849167,0.9941711831475611,0.9955005624296963
4,0.9950915226505778,0.9960118621535944,0.9946824828714592,0.9960118621535944
5,0.9939666632580019,0.9950915226505778,0.9941711831475611,0.9946824828714592
6,0.9941711831475611,0.995296042540137,0.9941711831475611,0.9947847428162389
7,0.9931485836997648,0.9945802229266796,0.9929440638102055,0.9941711831475611
8,0.9939666632580019,0.9950915226505778,0.9932508436445444,0.9947847428162389
9,0.9927395439206462,0.9945802229266796,0.9932508436445444,0.9935576234788833
10,0.9929440638102055,0.9947847428162389,0.9934553635341037,0.9938644033132222
11,0.9926372839758667,0.993659883423663,0.9929440638102055,0.9935576234788833
12,0.993659883423663,0.9943757030371203,0.9934553635341037,0.9935576234788833
13,0.9924327640863074,0.9938644033132222,0.9896717455772573,0.9932508436445444
14,0.987012987012987,0.9940689232027815,0.978729931485837,0.993353103589324
15,0.9858881276204111,0.993659883423663,0.9797525309336333,0.9931485836997648
16,0.9833316290009203,0.9939666632580019,0.9748440535842111,0.9931485836997648
17,0.984558748338276,0.9922282441967482,0.9761734328663463,0.9887514060742407
18,0.9830248491665815,0.9871152469577666,0.9738214541364147,0.9780141118723796
19,0.9834338889456999,0.9872175069025463,0.974025974025974,0.9794457510992944
20,0.9793434911545148,0.9848655281726147,0.9684016770630944,0.9755598731976685
21,0.9791389712649555,0.9879333265160036,0.9661519582779425,0.9782186317619388
22,0.9779118519276,0.9858881276204111,0.9652316187749259,0.9776050720932611
23,0.9784231516514981,0.9871152469577666,0.9658451784436036,0.9778095919828204
24,0.9770937723693629,0.9817977298292259,0.9644135392166888,0.9700378361795685
25,0.9771960323141425,0.9821045096635648,0.9646180591062481,0.9698333162900092
26,0.9766847325902444,0.9804683505470907,0.9639022394927906,0.9691174966765518
27,0.9782186317619388,0.9796502709888537,0.9634931997136722,0.9670722977809592
28,0.9746395336946518,0.9792412312097352,0.9611412209837407,0.9658451784436036
29,0.9746395336946518,0.9802638306575314,0.9627773801002147,0.9663564781675018
30,0.974025974025974,0.9784231516514981,0.9625728602106555,0.9650270988853666
31,0.9755598731976685,0.9794457510992944,0.9616525207076388,0.9656406585540444
32,0.9723898149094999,0.9776050720932611,0.9591982820329277,0.9643112792719092
33,0.9722875549647203,0.9792412312097352,0.956641783413437,0.9647203190510277
34,0.9688107168422129,0.9785254115962777,0.9563350035790981,0.9641067593823499
35,0.9702423560691277,0.9801615707127518,0.9559259637999795,0.9643112792719092
36,0.9678903773391963,0.9755598731976685,0.9561304836895388,0.9614480008180796
