,fit_time,score_time,test_explained_variance,test_neg_mean_absolute_error,Algorithm,Sparsity
34,0.5024325847625732,5.4057512283325195,0.9953384116320889,-673.0264342627142,knn,0.08762919771916955
35,0.45607566833496094,0.006428241729736328,0.9983713227260658,-137.77709677419378,dtree,0.08762919771916955
36,0.4481947422027588,0.006789445877075195,0.9987395180339024,-125.48511928763463,dtree,0.08762919771916955
37,0.44098663330078125,0.005262613296508789,0.9987746470649281,-128.89768403361367,dtree,0.08762919771916955
38,0.4495096206665039,0.005350589752197266,0.999326427387492,-91.08488739495823,dtree,0.08762919771916955
39,0.300734281539917,0.0038428306579589844,0.9989761453669432,-101.51712941176493,dtree,0.08762919771916955
40,67.22577857971191,13.6303870677948,0.9902680344990398,-1158.4497013624084,svr,0.08762919771916955
41,85.1725401878357,8.16797947883606,0.9897505265323734,-1195.5000392140698,svr,0.08762919771916955
42,70.73376870155334,13.133872270584106,0.9902347741742221,-1156.9838372694035,svr,0.08762919771916955
43,72.04785203933716,12.644937515258789,0.9913435350285068,-1100.7194964865475,svr,0.08762919771916955
44,57.46492028236389,8.11975884437561,0.9910054512853049,-1100.79537376006,svr,0.08762919771916955
45,0.6698484420776367,10.719916820526123,0.994847327197813,-722.1961321558879,knn,0.15889013313425404
46,0.7130694389343262,10.689782619476318,0.9946950604356203,-720.7853268476782,knn,0.15889013313425404
47,0.7183494567871094,10.600553750991821,0.9947384878624005,-709.5017576223081,knn,0.15889013313425404
48,0.6994938850402832,10.684187173843384,0.9951397398841022,-710.3495632255699,knn,0.15889013313425404
49,0.3556039333343506,5.600449323654175,0.9952918516076685,-682.5653730471724,knn,0.15889013313425404
50,0.4248948097229004,0.006934642791748047,0.9987466119683754,-121.87514448924756,dtree,0.15889013313425404
51,0.4193568229675293,0.008601188659667969,0.9988112651244703,-125.83839885752707,dtree,0.15889013313425404
52,0.41704559326171875,0.0068056583404541016,0.9985189602265866,-132.0798386554624,dtree,0.15889013313425404
53,0.41278839111328125,0.005074024200439453,0.9989523649133871,-125.97913949579852,dtree,0.15889013313425404
54,0.26039624214172363,0.0038115978240966797,0.9988474127064338,-110.78459495798344,dtree,0.15889013313425404
55,79.31393265724182,12.870133876800537,0.9901197666922756,-1166.0669375151892,svr,0.15889013313425404
56,81.56801629066467,12.340994596481323,0.9896574053975559,-1198.2544889684436,svr,0.15889013313425404
57,87.21008110046387,10.800090551376343,0.9903698506432684,-1155.4581497810211,svr,0.15889013313425404
58,75.539968252182,13.436518669128418,0.991271239012451,-1105.9155582855308,svr,0.15889013313425404
59,57.81995415687561,8.158217430114746,0.9908795332604612,-1112.52574316943,svr,0.15889013313425404
60,0.6972105503082275,10.745872974395752,0.9948004132177661,-713.1825598227226,knn,0.22894829802965877
61,0.7085843086242676,10.995058059692383,0.994705827776355,-708.9907728460322,knn,0.22894829802965877
62,0.7194359302520752,10.757147312164307,0.994898551130111,-690.2248608138453,knn,0.22894829802965877
63,0.7138237953186035,10.712582349777222,0.9950572877977809,-705.4991402537961,knn,0.22894829802965877
64,0.4069094657897949,5.6319825649261475,0.9953539116108389,-671.5236272722944,knn,0.22894829802965877
65,0.37100934982299805,0.006914615631103516,0.9981905621138988,-146.12878696236578,dtree,0.22894829802965877
66,0.37563562393188477,0.0067369937896728516,0.9987941999450041,-118.22458165322604,dtree,0.22894829802965877
67,0.38859081268310547,0.006561756134033203,0.9985912300329296,-124.51469579831951,dtree,0.22894829802965877
68,0.37781572341918945,0.0048863887786865234,0.9986457323015054,-140.85056134453805,dtree,0.22894829802965877
69,0.24449825286865234,0.0038025379180908203,0.9991927197521506,-101.58311596638677,dtree,0.22894829802965877
70,66.43284273147583,13.22167682647705,0.9900571061778392,-1169.7760501099833,svr,0.22894829802965877
71,66.78261685371399,13.005433082580566,0.9896317993679441,-1213.3351254660292,svr,0.22894829802965877
72,67.62042140960693,13.891479730606079,0.9903235139063885,-1159.3117080441857,svr,0.22894829802965877
73,80.56215906143188,8.585484981536865,0.9913101121462591,-1106.7349141066563,svr,0.22894829802965877
74,47.92685103416443,8.000773429870605,0.9908346722391705,-1118.7694451477655,svr,0.22894829802965877
75,0.665745735168457,10.430445671081543,0.994701204226517,-717.0059938388098,knn,0.2966095028882224
76,0.7082240581512451,10.53195858001709,0.9947685707344068,-701.1827343773637,knn,0.2966095028882224
77,0.7054109573364258,10.688990592956543,0.9947649118826201,-689.6963603296326,knn,0.2966095028882224
78,0.7250075340270996,10.759180545806885,0.9950343465463422,-704.4570992006844,knn,0.2966095028882224
79,0.49796366691589355,5.55855131149292,0.9953339843276441,-663.3744398740748,knn,0.2966095028882224
80,0.3369770050048828,0.00648045539855957,0.9987079742990016,-147.10051073765712,dtree,0.2966095028882224
81,0.3432903289794922,0.00635075569152832,0.9987170130193075,-134.86353505412245,dtree,0.2966095028882224
82,0.3642008304595947,0.006482839584350586,0.9984907933210685,-145.23394262383763,dtree,0.2966095028882224
83,0.3469269275665283,0.0053157806396484375,0.998122784241603,-183.46045182415224,dtree,0.2966095028882224
84,0.22226643562316895,0.0041429996490478516,0.998702377813909,-122.73646373349364,dtree,0.2966095028882224
85,58.333210468292236,13.450016975402832,0.9899580399804451,-1180.2687422652828,svr,0.2966095028882224
86,66.29814577102661,10.82745885848999,0.9895441206344173,-1220.2458396814006,svr,0.2966095028882224
87,62.78298258781433,13.027940034866333,0.9902613682071445,-1172.8139274084542,svr,0.2966095028882224
88,60.04474925994873,13.284057378768921,0.991182152444288,-1123.1062086925049,svr,0.2966095028882224
89,46.15057301521301,8.053115844726562,0.9907874774851384,-1124.9073616421292,svr,0.2966095028882224
90,0.6921122074127197,10.879648685455322,0.9949458936756665,-687.2872789627991,knn,0.3692391082050116
91,0.7193238735198975,11.568549394607544,0.9947534713712094,-690.5192855132709,knn,0.3692391082050116
92,0.7232983112335205,10.845857858657837,0.9949296028452316,-661.5323397944175,knn,0.3692391082050116
93,0.7184059619903564,11.172629117965698,0.9951010131057715,-674.3209723967584,knn,0.3692391082050116
94,0.5360474586486816,6.013699293136597,0.9954587490027362,-634.2145363959983,knn,0.3692391082050116
95,0.30741429328918457,0.007136106491088867,0.9984055419458062,-167.0559618968708,dtree,0.3692391082050116
96,0.3065207004547119,0.006516456604003906,0.998426533193651,-159.21225003158816,dtree,0.3692391082050116
97,0.3285541534423828,0.006783723831176758,0.9984443218454625,-156.74450070663102,dtree,0.3692391082050116
98,0.29268407821655273,0.005835056304931641,0.9981072123557241,-180.49973352594012,dtree,0.3692391082050116
99,0.21769928932189941,0.003859996795654297,0.9990280620421313,-105.60910001223438,dtree,0.3692391082050116
100,54.53468704223633,12.750178575515747,0.9900481082399978,-1172.916284916382,svr,0.3692391082050116
101,53.454617977142334,13.267428398132324,0.9895373779067307,-1224.5555183362276,svr,0.3692391082050116
102,53.19879221916199,12.899665594100952,0.9903417967262474,-1164.5132321312333,svr,0.3692391082050116
103,52.94453525543213,12.888077974319458,0.9911057051637822,-1126.1032198868581,svr,0.3692391082050116
104,42.39957880973816,8.018750667572021,0.990746169327407,-1129.7280185121783,svr,0.3692391082050116
105,0.6958601474761963,11.424444913864136,0.9950866824502134,-648.3210407998492,knn,0.44384663460232054
106,0.7120659351348877,11.070754289627075,0.9948555961240461,-661.0364537003004,knn,0.44384663460232054
107,0.7330586910247803,11.438393354415894,0.9950952269489933,-630.4938114924702,knn,0.44384663460232054
108,0.7039527893066406,11.297093868255615,0.9954097171475746,-633.5216946090276,knn,0.44384663460232054
109,0.5040099620819092,6.017310619354248,0.9956003799790492,-603.1303263832759,knn,0.44384663460232054
110,0.30611395835876465,0.006113529205322266,0.9984369613826153,-157.60119039149444,dtree,0.44384663460232054
111,0.27464866638183594,0.006790637969970703,0.9982456498769424,-183.5018568864268,dtree,0.44384663460232054
112,0.2832355499267578,0.006354570388793945,0.9987728597106424,-134.42455784948817,dtree,0.44384663460232054
113,0.2633857727050781,0.0050585269927978516,0.9983383184186633,-167.8995789040913,dtree,0.44384663460232054
114,0.1843719482421875,0.0041658878326416016,0.9991255213217642,-102.88207480215036,dtree,0.44384663460232054
115,51.319578647613525,12.928065538406372,0.9898818246470017,-1197.5520926297577,svr,0.44384663460232054
116,53.41797947883606,12.813454151153564,0.9893962675911515,-1239.585159271412,svr,0.44384663460232054
117,53.60543704032898,12.823480367660522,0.9901346693574684,-1191.7416548579358,svr,0.44384663460232054
118,52.12486243247986,12.821069240570068,0.9910422123183027,-1133.9171204697386,svr,0.44384663460232054
119,37.618592262268066,8.04248332977295,0.9907235702525686,-1139.4983319353419,svr,0.44384663460232054
120,0.7508244514465332,12.720259189605713,0.9952227951529421,-629.4267511723287,knn,0.549829166541527
121,0.7288529872894287,12.16785216331482,0.9948348536072581,-651.2547873134574,knn,0.549829166541527
122,0.7110068798065186,12.044156551361084,0.9950044181607526,-625.5656729862894,knn,0.549829166541527
123,0.7408535480499268,12.553532600402832,0.9954072656073192,-624.0896111182986,knn,0.549829166541527
124,0.5408473014831543,6.8116230964660645,0.9955365407877439,-600.133434145511,knn,0.549829166541527
125,0.2711524963378906,0.006498575210571289,0.998547025141858,-153.97719254980805,dtree,0.549829166541527
126,0.25803542137145996,0.006684064865112305,0.9983967507284526,-150.46773068509503,dtree,0.549829166541527
127,0.25942039489746094,0.0049860477447509766,0.9983595891445426,-161.73179953270693,dtree,0.549829166541527
128,0.2681715488433838,0.00488734245300293,0.9986806974645038,-144.5060697486716,dtree,0.549829166541527
129,0.18255257606506348,0.003949880599975586,0.9986788575403003,-145.89601312147815,dtree,0.549829166541527
130,51.90601658821106,12.837709903717041,0.989900878660793,-1192.9366152816624,svr,0.549829166541527
131,49.64230823516846,13.053950786590576,0.9894563780086315,-1229.5304584625928,svr,0.549829166541527
132,49.93868970870972,12.905391931533813,0.9902319711257991,-1178.546149202208,svr,0.549829166541527
133,51.70461893081665,12.294997215270996,0.9910520856081276,-1131.0818042664575,svr,0.549829166541527
134,37.276304960250854,8.126976728439331,0.9907389554378715,-1130.1930838546245,svr,0.549829166541527
135,0.741145133972168,12.69368577003479,0.9952329360025243,-623.915938360215,knn,0.5932447487840005
136,0.7070739269256592,12.292541742324829,0.9949386443850204,-638.8372435939863,knn,0.5932447487840005
137,0.7149319648742676,12.189133644104004,0.995040942520909,-615.8570749076804,knn,0.5932447487840005
138,0.7401750087738037,12.761507987976074,0.9953938803294428,-620.7914688574842,knn,0.5932447487840005
139,0.5793018341064453,6.846160173416138,0.9955653388596208,-591.53986066025,knn,0.5932447487840005
140,0.25299859046936035,0.00645756721496582,0.9985608500689902,-142.4827379857594,dtree,0.5932447487840005
141,0.2517428398132324,0.006500720977783203,0.9989195529892022,-131.83933777994912,dtree,0.5932447487840005
142,0.26377344131469727,0.006457090377807617,0.9983873112131864,-151.92307372353153,dtree,0.5932447487840005
143,0.2457568645477295,0.004979610443115234,0.9985981425796627,-146.98403246830495,dtree,0.5932447487840005
144,0.17707157135009766,0.0037775039672851562,0.9987980417514186,-118.82935795414798,dtree,0.5932447487840005
145,50.331257343292236,13.148674011230469,0.9898826710992279,-1192.8319609614546,svr,0.5932447487840005
146,50.04325318336487,13.806657791137695,0.9894497017028077,-1229.673325093847,svr,0.5932447487840005
147,49.69961380958557,13.28475308418274,0.990171560341189,-1180.9737134735326,svr,0.5932447487840005
148,52.93783378601074,12.357538223266602,0.9910568860313304,-1129.8866572081297,svr,0.5932447487840005
149,38.21543073654175,8.142886638641357,0.9906942185344434,-1133.8517844099028,svr,0.5932447487840005
150,0.6708447933197021,12.37666916847229,0.9953841451191823,-587.415299968905,knn,0.6585933734638219
151,0.7099277973175049,12.771404027938843,0.9949668619191163,-610.3644402202791,knn,0.6585933734638219
152,0.7177698612213135,12.961167812347412,0.9950968629861081,-600.3653379084059,knn,0.6585933734638219
153,0.7443084716796875,12.976856708526611,0.9955550306202099,-583.161873781293,knn,0.6585933734638219
154,0.6557202339172363,7.064860582351685,0.995612165273635,-564.9440834645962,knn,0.6585933734638219
155,0.2158517837524414,0.006531953811645508,0.9983326083692124,-183.426340059369,dtree,0.6585933734638219
156,0.2220454216003418,0.006913423538208008,0.9979920001192345,-199.39777796462005,dtree,0.6585933734638219
157,0.23926830291748047,0.006510257720947266,0.9979991900153764,-203.82077165536333,dtree,0.6585933734638219
158,0.22524666786193848,0.004802227020263672,0.9984550299322689,-168.07538248282881,dtree,0.6585933734638219
159,0.14511656761169434,0.0039026737213134766,0.9984533997292466,-171.91597445068598,dtree,0.6585933734638219
160,49.52224588394165,13.382884979248047,0.9897972855660628,-1213.8026538627255,svr,0.6585933734638219
161,54.29701542854309,11.417888164520264,0.9893473709720375,-1264.8978614893133,svr,0.6585933734638219
162,47.508578062057495,13.367117166519165,0.9901697653612541,-1200.8041109900541,svr,0.6585933734638219
163,57.047239542007446,11.489307641983032,0.9909992184877326,-1155.447367685119,svr,0.6585933734638219
164,38.5259108543396,8.009676456451416,0.9905394479984931,-1170.7888802099394,svr,0.6585933734638219
165,0.7170712947845459,12.825718402862549,0.9928300598055274,-829.7208343552504,knn,0.737607244654393
166,0.7215497493743896,13.478949308395386,0.9925893271271115,-833.788125162247,knn,0.737607244654393
167,0.7026886940002441,12.559054374694824,0.9925445270963781,-831.2265636150045,knn,0.737607244654393
168,0.7338087558746338,13.426840782165527,0.9931748981068063,-820.4365098265524,knn,0.737607244654393
169,0.6206653118133545,7.157451629638672,0.992923567838814,-826.1984932444292,knn,0.737607244654393
170,0.16722726821899414,0.006422281265258789,0.9955060355337481,-495.1174376011818,dtree,0.737607244654393
171,0.17061328887939453,0.0063283443450927734,0.9955609801485492,-484.84057422875105,dtree,0.737607244654393
172,0.17755985260009766,0.006376028060913086,0.994846397380115,-518.059598179876,dtree,0.737607244654393
173,0.17606568336486816,0.00538325309753418,0.9956798561063961,-478.7690248817596,dtree,0.737607244654393
174,0.1132659912109375,0.0036504268646240234,0.9952397885577201,-514.0663187848563,dtree,0.737607244654393
175,51.387765645980835,11.511092901229858,0.9874873054630416,-1410.687918119526,svr,0.737607244654393
176,47.396817445755005,13.126340389251709,0.9874042985339414,-1419.0113881126063,svr,0.737607244654393
177,46.26348638534546,12.944385051727295,0.9877757206884686,-1392.3847807273312,svr,0.737607244654393
178,50.58382558822632,12.944063901901245,0.9889523666113444,-1323.767189208479,svr,0.737607244654393
179,41.91344738006592,8.467586278915405,0.9881633092731131,-1365.0031280297478,svr,0.737607244654393
180,0.7092335224151611,13.822696447372437,0.9776161933539622,-1602.2146272661573,knn,0.8068259014700687
181,0.7652134895324707,13.750415563583374,0.9722538731963873,-1853.942689849357,knn,0.8068259014700687
182,0.7633264064788818,13.69102954864502,0.9756246201093072,-1661.2045241166034,knn,0.8068259014700687
183,0.8702144622802734,13.686814308166504,0.9757175495631549,-1668.8783650384412,knn,0.8068259014700687
184,0.3437929153442383,7.29384970664978,0.9772770778919567,-1624.8687428413925,knn,0.8068259014700687
185,0.13051366806030273,0.0064508914947509766,0.9794388820639138,-1354.5667900322046,dtree,0.8068259014700687
186,0.13248443603515625,0.006079912185668945,0.9778058547114957,-1403.0302480347639,dtree,0.8068259014700687
187,0.14050745964050293,0.006385326385498047,0.9791483628259027,-1338.641329168265,dtree,0.8068259014700687
188,0.13292908668518066,0.004625558853149414,0.9780013996143827,-1373.1124517223063,dtree,0.8068259014700687
189,0.08820438385009766,0.003471851348876953,0.9793070685540167,-1348.1835035524398,dtree,0.8068259014700687
190,46.744081020355225,12.99887990951538,0.972070088310599,-2138.0212648576253,svr,0.8068259014700687
191,44.846718311309814,12.99077296257019,0.9703602398966561,-2216.3213723334575,svr,0.8068259014700687
192,50.18485403060913,11.78687858581543,0.9709425478437538,-2149.1269070813855,svr,0.8068259014700687
193,47.354581117630005,12.539032459259033,0.9715949614077074,-2120.430590936547,svr,0.8068259014700687
194,36.41901087760925,8.088700294494629,0.9713445940978855,-2132.653573694193,svr,0.8068259014700687
195,0.6986229419708252,12.831505298614502,0.9657799212026213,-2026.4147023569503,knn,0.8302448875102078
196,0.7252001762390137,13.114252090454102,0.9529202622068801,-2316.5145151426777,knn,0.8302448875102078
197,0.737720251083374,13.194253206253052,0.9471230945635456,-2439.5638369646545,knn,0.8302448875102078
198,0.7320001125335693,13.050742387771606,0.9442893053062219,-2499.812082820565,knn,0.8302448875102078
199,0.4966287612915039,7.191215515136719,0.9437958114829064,-2503.5691909047196,knn,0.8302448875102078
200,0.1398932933807373,0.006189107894897461,0.9664875594522613,-1858.1414592421254,dtree,0.8302448875102078
201,0.11981439590454102,0.006771087646484375,0.962995634519391,-1927.52474771504,dtree,0.8302448875102078
202,0.11984968185424805,0.005898237228393555,0.9633584062893199,-1899.1812118616688,dtree,0.8302448875102078
203,0.11009621620178223,0.004863739013671875,0.9652237992910663,-1843.9377236043292,dtree,0.8302448875102078
204,0.07955336570739746,0.0036237239837646484,0.9645643514188356,-1839.2105963950924,dtree,0.8302448875102078
205,45.784716844558716,13.095503330230713,0.9588561373423858,-2568.016536348744,svr,0.8302448875102078
206,47.54529881477356,13.005382776260376,0.95570806338901,-2657.4421620613484,svr,0.8302448875102078
207,43.70750188827515,12.772445678710938,0.9545147896623538,-2660.6405585893694,svr,0.8302448875102078
208,50.96360373497009,10.981826543807983,0.9580979814984355,-2552.091023131924,svr,0.8302448875102078
209,35.693623781204224,8.041624069213867,0.9555848409333488,-2584.3056262594405,svr,0.8302448875102078
210,0.6775400638580322,13.137649059295654,0.7748776431232679,-6417.903035494807,knn,0.9156873597542401
211,0.7085835933685303,13.079667329788208,0.8042158628065912,-5874.799134381096,knn,0.9156873597542401
212,0.7469022274017334,13.132480144500732,0.8045580842964245,-5561.394823967456,knn,0.9156873597542401
213,0.7410142421722412,13.024058818817139,0.7898984427857686,-6008.367568247339,knn,0.9156873597542401
214,0.3631315231323242,7.319767713546753,0.8060823916383106,-5752.514057006422,knn,0.9156873597542401
215,0.07266020774841309,0.00581049919128418,0.7814442087286729,-5914.2905093415375,dtree,0.9156873597542401
216,0.07344722747802734,0.006577968597412109,0.8052297594264385,-5643.857420135385,dtree,0.9156873597542401
217,0.07665705680847168,0.005786895751953125,0.8110206661190084,-5505.085469341597,dtree,0.9156873597542401
218,0.05244326591491699,0.00410151481628418,0.7906646345284114,-5807.723410420103,dtree,0.9156873597542401
219,0.05066037178039551,0.0032701492309570312,0.8072974607882034,-5513.931317318813,dtree,0.9156873597542401
220,42.41542601585388,11.810172319412231,0.7732579570774147,-6228.955940342326,svr,0.9156873597542401
221,38.939528703689575,12.51864767074585,0.7971026146219253,-6034.937822492368,svr,0.9156873597542401
222,37.13443565368652,12.509000301361084,0.8027641307212239,-5850.00547557019,svr,0.9156873597542401
223,40.6088547706604,12.65559458732605,0.7833654107689045,-6159.224234889575,svr,0.9156873597542401
224,30.25530743598938,7.803274393081665,0.8009825120101711,-5833.454858087525,svr,0.9156873597542401
