,CVL1,TrainL1,CVL2,TrainL2
83,-25097142.932253223,-8790206.067519384,-25083926.46154718,-9033876.916908236
84,-25097452.075216014,-8812434.612910168,-25083941.878554605,-9043090.458138464
85,-25097810.830425058,-8832241.902445428,-25083984.026218176,-9052819.3208312
86,-25098149.96882703,-8863946.793636391,-25084030.13244958,-9057118.186723785
87,-25098737.515933953,-8872668.734346809,-25084142.87771914,-9058964.531119915
88,-25099271.56163613,-8897731.99023312,-25084281.81720993,-9067600.227950938
89,-25099622.791065454,-8932761.317116868,-25084384.574645687,-9089240.918271838
90,-25100107.530750576,-8949072.16774671,-25085200.966040857,-9090426.821647294
91,-25100528.613897137,-8984649.845018946,-25085372.463850565,-9106332.128174178
92,-25100993.577872492,-9001735.12074309,-25085541.736555573,-9109657.477391178
93,-25101158.637452032,-9029391.206550416,-25085711.25539589,-9124606.760617886
94,-25100850.358101923,-9051525.286467882,-25085912.866287,-9141454.239646852
95,-25100978.13195159,-9074689.49376795,-25086756.606318194,-9164040.42921983
96,-25100838.241943832,-9086163.163153967,-25086975.30085018,-9172520.83768293
97,-25101240.747113395,-9119976.751920493,-25087249.322798215,-9190023.07244759
98,-25101375.141778663,-9134115.323067104,-25087510.19351917,-9200032.976276759
99,-25101516.329992935,-9164503.948651798,-25087756.754130583,-9220030.065738402
