,CVL1,TrainL1,CVL2,TrainL2
33,-25716709.105952293,-8442451.572779547,-26298664.53582859,-8541731.447731318
34,-25718264.29843486,-8450412.043001544,-26301380.314642176,-8513819.047135465
35,-25719413.194871977,-8453744.926132841,-26301060.999100532,-8519744.45448493
36,-25717923.75384895,-8487114.61572354,-26303972.656826984,-8544930.206798645
37,-25721473.527708896,-8374815.190733472,-26305158.801328197,-8522027.624975061
38,-25725007.49953473,-8492518.983949723,-26307735.369958635,-8529786.555026757
39,-25726081.005608566,-8503848.614539107,-26310071.212857403,-8521888.737818478
40,-25729576.771653544,-8450838.994912568,-26309803.660906024,-8534688.3787964
41,-25731141.359074205,-8495842.321126765,-26315043.39295212,-8545589.944069711
42,-25731212.343818802,-8490146.55287755,-26319773.108138848,-8555228.036778335
43,-25731697.41940476,-8473872.114011709,-26323805.562089287,-8506184.873923553
44,-25732079.89544132,-8496227.263008352,-26327351.619552437,-8572987.150847787
45,-25731675.131517652,-8526275.629687702,-26332109.62266081,-8571022.384828161
46,-25732793.99105873,-8511201.95836493,-26336783.317749485,-8532253.975427845
47,-25731223.808040913,-8515338.366769342,-26338773.425061446,-8564321.563131908
48,-25730199.119286224,-8507944.829872118,-26339316.47215973,-8535992.615624752
49,-25728112.2085895,-8489647.25600281,-26345015.151380282,-8531539.654434642
50,-25730539.03262092,-8524156.150935678,-26352060.865119133,-8553151.835566008
51,-25733216.36541264,-8536652.661261003,-26359674.233076952,-8567752.747090949
52,-25733184.441240165,-8515971.696761748,-26362476.673841,-8608300.986944614
53,-25733562.005111836,-8497215.700880524,-26364888.037737966,-8643251.302339917
54,-25733306.06401473,-8519805.149216058,-26368729.79261431,-8637243.769753247
55,-25733535.210803382,-8534523.96305458,-26375529.871313043,-8632366.726135192
56,-25733349.694054943,-8546818.66083559,-26378248.840184405,-8650477.122859063
57,-25733186.09978588,-8540497.747212473,-26383587.675438836,-8652208.034245027
58,-25732936.906830005,-8541228.662356023,-26388491.67067823,-8657469.52355742
59,-25730447.001103003,-8539789.657374544,-26394984.559512135,-8660116.65183491
60,-25728046.323754985,-8541203.47882651,-26399453.420595154,-8677790.950847052
61,-25727199.36448783,-8460600.481333518,-26403845.037131954,-8678579.769311348
62,-25726786.75311268,-8543057.768143186,-26409922.55591549,-8700886.695342725
63,-25723467.32529388,-8538425.140425785,-26410876.63207219,-8690206.24122665
64,-25721512.578871977,-8546770.149852762,-26413916.749619722,-8703650.686270084
65,-25718713.485182293,-8527273.023766058,-26418638.962491173,-8732692.643516386
66,-25717468.320310447,-8544423.647363387,-26420445.354736365,-8748073.171216106
67,-25715575.683965605,-8527517.965482246,-26421782.236160513,-8749755.056792995
68,-25713551.88197221,-8539258.707398914,-26424601.77889843,-8758259.298445472
69,-25711887.900075387,-8539632.215160253,-26430235.907313447,-8759827.85512354
70,-25709693.10538409,-8510343.337764597,-26433954.767713405,-8765174.233206935
71,-25708330.53814027,-8545322.84596506,-26437794.551392965,-8777673.425593942
72,-25706540.302648406,-8535808.295230458,-26441264.621751826,-8785585.02078023
73,-25704131.219254974,-8529506.724239009,-26442747.21101784,-8788339.885114627
74,-25701379.289828964,-8539740.136117028,-26446382.399457525,-8787651.174222784
75,-25699177.893672384,-8542405.890172819,-26451592.105532262,-8802089.079774119
76,-25696907.516573332,-8545007.290978266,-26452606.516762845,-8821528.82193711
77,-25694990.026766445,-8536266.108248144,-26457234.525447883,-8821544.155004207
78,-25693116.60309541,-8557671.129597234,-26461454.65679082,-8838062.52802316
79,-25691309.21059304,-8549102.79310234,-26464153.276924927,-8857523.292483808
80,-25689222.720561918,-8560679.337579252,-26466885.817184784,-8867896.468996063
81,-25687455.017742433,-8558948.735660445,-26471109.5316228,-8878013.440114472
82,-25685436.737563446,-8563301.977875233,-26476014.47674754,-8882102.830678156
83,-25682850.22943768,-8566231.85804449,-26481594.471675083,-8902035.852404922
84,-25680824.719788037,-8572937.47082635,-26485161.742885105,-8913651.117850762
85,-25679357.382938016,-8558745.20678624,-26490777.29942455,-8909315.219287429
86,-25675847.112201836,-8577757.478263125,-26496827.97836514,-8907807.972636588
87,-25674097.17769713,-8574424.389930397,-26503021.95767849,-8929127.221301423
88,-25672504.04259549,-8569504.697275704,-26510341.116146166,-8947669.797065774
89,-25670068.506417014,-8585437.364079706,-26515466.42612105,-8954961.010636544
90,-25666587.0617183,-8586120.718496047,-26521848.859801617,-8957451.90310807
91,-25664757.225740675,-8565629.99664892,-26528213.49530209,-8986775.983753696
92,-25664221.672545493,-8584802.209525215,-26537027.58418516,-8991004.610444702
93,-25662831.605419297,-8589200.203559835,-26545857.5730725,-8994842.20122376
94,-25661309.745048694,-8574708.577095687,-26552611.399109084,-9001791.904160261
95,-25659846.84802841,-8589233.177885,-26560365.954633407,-9025278.363750238
96,-25656642.90077199,-8589418.174534824,-26568166.539108038,-9025776.471544573
97,-25655470.247882605,-8572304.693205439,-26576910.553283904,-9029104.219294881
98,-25654702.16972093,-8598755.420128446,-26586442.2244728,-9025001.449143948
99,-25653328.071865633,-8600972.114795024,-26595147.10360679,-9035789.34259397
