,CVL1,TrainL1,CVL2,TrainL2
2,0.9938644033132222,0.9924327640863074,0.9938644033132222,0.9924327640863074
3,0.9960118621535944,0.9924327640863074,0.9960118621535944,0.9924327640863074
4,0.993659883423663,0.9924327640863074,0.993659883423663,0.9924327640863074
5,0.9919214643624092,0.9960118621535944,0.9924327640863074,0.9960118621535944
6,0.9918192044176296,0.993659883423663,0.9923305041415278,0.993659883423663
7,0.9918192044176296,0.9921259842519685,0.9923305041415278,0.9925350240310871
8,0.9911033848041723,0.9920237243071889,0.9918192044176296,0.9923305041415278
9,0.9905920850802741,0.9918192044176296,0.9913079046937314,0.9923305041415278
10,0.9903875651907148,0.9918192044176296,0.9913079046937314,0.9923305041415278
11,0.9899785254115963,0.9918192044176296,0.9912056447489518,0.9924327640863074
12,0.9871152469577666,0.9912056447489518,0.9880355864607833,0.9920237243071889
13,0.9839451886695981,0.990898864914613,0.9852745679517333,0.9915124245832907
14,0.9838429287248185,0.9907966049698333,0.9852745679517333,0.99171694447285
15,0.9835361488904796,0.9910011248593926,0.9858881276204111,0.9918192044176296
16,0.983127109111361,0.9905920850802741,0.9841497085591574,0.9918192044176296
17,0.982309029553124,0.9899785254115963,0.9838429287248185,0.990898864914613
18,0.9822067696083444,0.9866039472338685,0.9836384088352592,0.9892627057981389
19,0.9815932099396666,0.9843542284487167,0.9833316290009203,0.9866039472338685
20,0.9807751303814296,0.984558748338276,0.981490949994887,0.9867062071786481
21,0.9796502709888537,0.984251968503937,0.9800593107679721,0.9866039472338685
22,0.9794457510992944,0.9843542284487167,0.9798547908784129,0.9866039472338685
23,0.9790367113201759,0.984251968503937,0.9794457510992944,0.9865016872890888
24,0.9783208917067184,0.9834338889456999,0.9791389712649555,0.9847632682278351
25,0.9776050720932611,0.9824112894979037,0.9784231516514981,0.9841497085591574
26,0.9774005522037018,0.9828203292770222,0.9783208917067184,0.9840474486143778
27,0.9764802127006852,0.9822067696083444,0.9782186317619388,0.9835361488904796
28,0.9757643930872277,0.9822067696083444,0.9783208917067184,0.9833316290009203
29,0.9754576132528888,0.9811841701605482,0.9779118519276,0.983127109111361
30,0.9755598731976685,0.9801615707127518,0.9782186317619388,0.9805706104918703
31,0.9754576132528888,0.9785254115962777,0.9782186317619388,0.9791389712649555
32,0.9750485734737703,0.9784231516514981,0.9775028121484814,0.9790367113201759
33,0.9754576132528888,0.9776050720932611,0.9778095919828204,0.9790367113201759
34,0.9746395336946518,0.9775028121484814,0.9753553533081092,0.9793434911545148
35,0.9749463135289907,0.9769915124245833,0.9766847325902444,0.9791389712649555
36,0.9738214541364147,0.9763779527559056,0.9747417936394315,0.9790367113201759
37,0.9741282339707537,0.9761734328663463,0.9756621331424481,0.9788321914306166
38,0.9733101544125167,0.9766847325902444,0.9748440535842111,0.9791389712649555
39,0.9729011146333981,0.9760711729215666,0.9766847325902444,0.9790367113201759
40,0.972083035075161,0.9758666530320074,0.9757643930872277,0.9788321914306166
41,0.9716739952960426,0.9758666530320074,0.9761734328663463,0.9788321914306166
42,0.9709581756825851,0.9756621331424481,0.9762756928111259,0.9772982922589222
43,0.9705491359034666,0.9750485734737703,0.9761734328663463,0.9785254115962777
44,0.9698333162900092,0.9754576132528888,0.9757643930872277,0.9752530933633295
45,0.970140096124348,0.9755598731976685,0.9738214541364147,0.9761734328663463
46,0.965742918498824,0.9754576132528888,0.9691174966765518,0.9757643930872277
47,0.9667655179466204,0.9752530933633295,0.970140096124348,0.9765824726454647
48,0.9669700378361795,0.974025974025974,0.9682994171183148,0.9756621331424481
49,0.9677881173944166,0.9735146743020758,0.971571735351263,0.9775028121484814
50,0.9674813375600777,0.9725943347990592,0.968503937007874,0.9772982922589222
51,0.9674813375600777,0.9723898149094999,0.9706513958482462,0.9772982922589222
52,0.9673790776152981,0.9717762552408221,0.967685857449637,0.9775028121484814
53,0.9675835975048573,0.9716739952960426,0.969322016566111,0.9774005522037018
54,0.9668677778914,0.9703446160139073,0.9682994171183148,0.9765824726454647
55,0.9663564781675018,0.9700378361795685,0.970140096124348,0.9763779527559056
56,0.9636977196032314,0.9702423560691277,0.9680948972287555,0.9761734328663463
57,0.948358727886287,0.9703446160139073,0.9568463033029962,0.9724920748542796
58,0.9470293486041518,0.9666632580018407,0.9564372635238777,0.970140096124348
59,0.9009101135085387,0.9684016770630944,0.9089886491461294,0.9714694754064833
60,0.8698230902955313,0.967685857449637,0.8815829839451886,0.9692197566213314
61,0.8675733715103794,0.9684016770630944,0.8794355251048165,0.9719807751303814
62,0.8475304223335719,0.968503937007874,0.8616422947131609,0.9702423560691277
63,0.8477349422231312,0.9687084568974332,0.8616422947131609,0.9714694754064833
64,0.8453829634931997,0.9677881173944166,0.8599038756519072,0.9689129767869925
65,0.8448716637693016,0.968503937007874,0.8590857960936701,0.9689129767869925
66,0.8418038654259127,0.9680948972287555,0.8577564168115349,0.9670722977809592
67,0.8418038654259127,0.9689129767869925,0.8561202576950608,0.9698333162900092
68,0.8396564065855404,0.9684016770630944,0.8559157378055016,0.969322016566111
69,0.8394518866959811,0.9678903773391963,0.8551999181920442,0.970140096124348
70,0.8388383270273034,0.9647203190510277,0.8548931383577053,0.9702423560691277
71,0.8372021679108294,0.9609367010941814,0.8526434195725534,0.9719807751303814
72,0.8358727886286942,0.9601186215359444,0.8521321198486553,0.9709581756825851
73,0.8345434093465589,0.9025462726250127,0.8498824010635034,0.9107270682073831
74,0.8341343695674405,0.9031598322936906,0.8488598016157072,0.9107270682073831
75,0.8336230698435423,0.902239492790674,0.8479394621126904,0.9101135085387054
76,0.8321914306166275,0.8492688413948256,0.8458942632170978,0.863278453829635
77,0.830657531444933,0.8488598016157072,0.8438490643215053,0.8630739339400757
78,0.8289191123836793,0.849166581450046,0.8431332447080478,0.8619490745474997
79,0.8282032927702219,0.848348501891809,0.8422129052050312,0.8614377748236016
80,0.827078433377646,0.8474281623887923,0.8409857858676756,0.8628694140505164
81,0.827078433377646,0.8470191226096738,0.8412925657020145,0.8622558543818386
82,0.8260558339298497,0.8415993455363534,0.8405767460885571,0.8575518969219756
83,0.8252377543716126,0.8422129052050312,0.83975866653032,0.8571428571428571
84,0.8248287145924941,0.8412925657020145,0.8384292872481849,0.8569383372532979
85,0.8254422742611719,0.8395541466407608,0.8387360670825238,0.8551999181920442
