TrainSizeFrac,AbsTrainSize,TrainScore,CV-Score,Algorithm
0.1,925,0.99494183439934,0.8495524806271151,knn
0.2,1851,0.9929869616981236,0.8894303624167575,knn
0.3,2777,0.9925990347964448,0.9068535040998768,knn
0.4,3703,0.9931216606314426,0.9195710254073959,knn
0.5,4629,0.9926235079887089,0.9286303083963062,knn
0.55,5091,0.9927344538239063,0.9334806352618614,knn
0.6,5554,0.9923352519356363,0.9371653121080282,knn
0.65,6017,0.9921222612768898,0.9401549963893328,knn
0.7,6480,0.9922091558647754,0.9429646318412364,knn
0.75,6943,0.992528906804983,0.945971156474201,knn
0.8,7406,0.9922010171338822,0.9477462166418553,knn
0.85,7869,0.9921551447917795,0.9501594928573589,knn
0.9,8332,0.9917550378467272,0.9509944615722604,knn
0.95,8795,0.9923868620872776,0.953669907054033,knn
1.0,9258,0.992592514316508,0.9547789868830169,knn
0.1,925,0.9121371626054262,0.9074137287101787,rr
0.2,1851,0.9150702747066551,0.913468326662746,rr
0.3,2777,0.9174147191493034,0.9156374232343382,rr
0.4,3703,0.9187890913094323,0.9170633989872636,rr
0.5,4629,0.918957700014342,0.9180027069280863,rr
0.55,5091,0.9193109164256065,0.9184084477899809,rr
0.6,5554,0.9196908397395518,0.9187918661862431,rr
0.65,6017,0.9200677051264025,0.9190474537092314,rr
0.7,6480,0.9202433798558929,0.9192617687244524,rr
0.75,6943,0.9202523140307466,0.9194736896131293,rr
0.8,7406,0.9203554718205315,0.91975243294,rr
0.85,7869,0.9207565146965875,0.9198084387940485,rr
0.9,8332,0.9208817184449757,0.9200715350816143,rr
0.95,8795,0.9208578249314472,0.9202541018237553,rr
1.0,9258,0.9211458193637398,0.9203329416175711,rr
0.1,925,0.9757610978929259,0.90796621589976,svr
0.2,1851,0.9770807586241121,0.9531189989088669,svr
0.3,2777,0.9795300413118253,0.9674061322735058,svr
0.4,3703,0.9803466156994874,0.9730104357082492,svr
0.5,4629,0.9813788905155774,0.9767050988633954,svr
0.55,5091,0.9812599358690521,0.9777413767983504,svr
0.6,5554,0.9821300091941099,0.9785871103328395,svr
0.65,6017,0.9825563444085293,0.9791991335846546,svr
0.7,6480,0.9827119817285179,0.979747036101101,svr
0.75,6943,0.9827227353124973,0.9803046673747039,svr
0.8,7406,0.9830680678700435,0.9804566198327473,svr
0.85,7869,0.9831800827017739,0.9804949674532217,svr
0.9,8332,0.9832599468185321,0.9809003673744197,svr
0.95,8795,0.9833647237778255,0.9814933911400251,svr
1.0,9258,0.9836139435636161,0.9817230342772895,svr
