,fit_time,score_time,test_explained_variance,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_r2,test_neg_rmse,algorithm
0,0.08937311172485352,0.27304935455322266,0.9346421263406929,-0.19814957841775546,-0.12033317766778269,0.9346242417758417,-0.346890728714076,knn
1,0.08942008018493652,0.2683887481689453,0.9228649083458549,-0.21045440636199156,-0.13942334093500872,0.9227425506583096,-0.373394350432634,knn
2,0.08954167366027832,0.274320125579834,0.9428353587151386,-0.18223858217416428,-0.10479123992613597,0.9426057455439741,-0.32371475086275564,knn
3,0.08922863006591797,0.2862677574157715,0.9336710610728346,-0.2031724663048641,-0.12750411379591198,0.9335410183524484,-0.3570771818471631,knn
4,0.08945965766906738,0.2789931297302246,0.9387821805440316,-0.18721856549049987,-0.11127108114264417,0.9387503002783757,-0.333573202075113,knn
5,0.08968544006347656,0.27082300186157227,0.9362635282973272,-0.19058142487179314,-0.11793302158100108,0.936263031033335,-0.3434137760501187,knn
6,0.08903145790100098,0.2722809314727783,0.9390643331704556,-0.19978301792970315,-0.11451731872622341,0.9390642179078361,-0.33840407610757794,knn
7,0.09326171875,0.2639026641845703,0.9354934687973979,-0.19479584497688152,-0.11935255548781967,0.9354319152548152,-0.345474391942181,knn
8,0.09264397621154785,0.26807260513305664,0.9323148656704181,-0.1983634979527053,-0.11966380196224354,0.9322526405319342,-0.34592456108556896,knn
9,0.08952832221984863,0.27182626724243164,0.9272984608051356,-0.20393631226137576,-0.13268972044076588,0.9272264009742124,-0.3642660023125489,knn
0,0.008755683898925781,0.0015745162963867188,0.8700881020894674,-0.35222681002377726,-0.24325572916183608,0.8700316774459694,-0.49320961989993267,rr
1,0.01120138168334961,0.0017304420471191406,0.8530071766487846,-0.35984080462525797,-0.2480294942201543,0.8530033023935429,-0.4980255959487969,rr
2,0.011060237884521484,0.001714468002319336,0.8794158832455792,-0.34398006728389385,-0.23215389112875767,0.8793723674344919,-0.4818235062019678,rr
3,0.011148452758789062,0.001708984375,0.8714078427671152,-0.3542187283710902,-0.24157624912551465,0.8712278483295952,-0.4915040682695461,rr
4,0.011189460754394531,0.0016715526580810547,0.8643902091946223,-0.35364867993611493,-0.24598953079120614,0.8639937831232872,-0.49597331661209976,rr
5,0.011221170425415039,0.0017116069793701172,0.8834337588909138,-0.33871911016804035,-0.21447432382147394,0.8833501098284389,-0.4631137266606054,rr
6,0.011295557022094727,0.00171661376953125,0.8758323898934108,-0.3461436794213132,-0.22825090811199125,0.8757426969520274,-0.47775611781743965,rr
7,0.011258363723754883,0.001676797866821289,0.8847480514134493,-0.33816348501193855,-0.21106310827531607,0.8847477763150593,-0.4594160513905844,rr
8,0.011199951171875,0.0017397403717041016,0.8700120097482859,-0.35383232407970827,-0.23443167269020543,0.8697682814930733,-0.4841814460408468,rr
9,0.011159896850585938,0.0018219947814941406,0.8679530607186807,-0.3562857281879055,-0.2518001533547184,0.8679161417870089,-0.5017969244173567,rr
0,73.39947772026062,0.5907833576202393,0.9848392646786186,-0.09158288211799354,-0.027997314524915797,0.984819585765673,-0.16732398072277566,svr
1,68.68789219856262,0.5933797359466553,0.9833186548591691,-0.0910629667385553,-0.03044021547713835,0.9833117153694761,-0.17447124541636752,svr
2,62.29020929336548,0.5822179317474365,0.9841315004768714,-0.09208048428112335,-0.029835626318355398,0.9841245340845172,-0.17272992305433185,svr
3,67.35709929466248,0.5867013931274414,0.9731310478897413,-0.10523188525065393,-0.04862979868776548,0.9731080324436114,-0.2205216512902202,svr
4,62.147435903549194,0.5904784202575684,0.9871271234551451,-0.086343251835511,-0.023024475920365352,0.9871124104607905,-0.15173818214399878,svr
5,66.33054041862488,0.5880744457244873,0.9795049505131218,-0.09663535145964977,-0.037644126973813447,0.9795033876433213,-0.19402094467818015,svr
6,66.56559562683105,0.5955471992492676,0.9842368863544522,-0.09285533137450933,-0.02818486407722843,0.984214892127198,-0.16788348363441957,svr
7,68.20632719993591,0.5825381278991699,0.9746331165157596,-0.10577756743953522,-0.0479308293539639,0.9746212504008465,-0.21893110641013053,svr
8,69.60955286026001,0.5963749885559082,0.9821999476986738,-0.09264274261452465,-0.033192451829874556,0.982185078981287,-0.18218795742275218,svr
9,74.68499302864075,0.5975229740142822,0.9848884367173066,-0.08988830756889568,-0.02825878157973526,0.984862142300573,-0.16810348473406272,svr
