,fit_time,score_time,test_explained_variance,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_r2,test_neg_rmse,algorithm
0,0.11938190460205078,0.4031486511230469,0.9991959233403434,-5.543723814306368,-546.7789732241226,0.999154028945778,-23.3833054383704,knn
1,0.11756587028503418,0.4070725440979004,0.9992910425982312,-4.903212161923719,-462.01961916942315,0.9992564897106397,-21.494641638543854,knn
2,0.11833548545837402,0.41390132904052734,0.9996474923224253,-4.595944493990242,-264.86687138248305,0.9996232558803179,-16.27473106943654,knn
3,0.11823320388793945,0.41198229789733887,0.9992105751936288,-5.6595054992954426,-553.1753295816774,0.9991653406350616,-23.51967962327883,knn
4,0.11776256561279297,0.41142892837524414,0.999476044151783,-4.967073223596603,-391.083091579449,0.999444090515191,-19.77582088256892,knn
5,0.11746835708618164,0.40609002113342285,0.9996620045361655,-4.1937193149471135,-236.26881092802967,0.9996385764379461,-15.371038056293715,knn
6,0.11759424209594727,0.39975476264953613,0.9996149403000009,-3.854044478513371,-283.8932894987809,0.9995973382872294,-16.84913319725323,knn
7,0.1176455020904541,0.4032621383666992,0.9996155864199755,-3.953862194038309,-314.90979521415323,0.999598470363608,-17.745697935391362,knn
8,0.11746478080749512,0.4042518138885498,0.9992730101967944,-5.5123817171558125,-503.74919507643233,0.9992315935704361,-22.44435775593573,knn
9,0.11785197257995605,0.4084346294403076,0.999578899980071,-4.308530837925471,-343.5070311680464,0.9995582095355262,-18.533942677370252,knn
0,0.01798558235168457,0.0016434192657470703,0.7984206204135316,-258.10941144572223,-134707.075894663,0.7978530682395806,-367.0246257332919,rr
1,0.011379718780517578,0.0017876625061035156,0.7769423230322486,-255.8372774696882,-147424.96267007338,0.776909601487775,-383.9595846831713,rr
2,0.01159048080444336,0.0017194747924804688,0.7912134508257687,-256.0525096688927,-140091.60375828826,0.7907466321272816,-374.2881293312523,rr
3,0.011513710021972656,0.0017848014831542969,0.7616170751804316,-278.8915353020328,-168466.9586393348,0.7615256522215877,-410.4472665755429,rr
4,0.011348724365234375,0.0017154216766357422,0.7798995050888927,-269.7651745519771,-158514.2031388716,0.7794615848390223,-398.13842208316396,rr
5,0.03642106056213379,0.0046083927154541016,0.8145517008481763,-246.10073434511426,-129871.77967484943,0.8143578845409553,-360.3772740821061,rr
6,0.017245054244995117,0.002446413040161133,0.801460978880276,-263.23370869887475,-152546.7296984507,0.8012291883978188,-390.5723104604968,rr
7,0.012180566787719727,0.021875381469726562,0.7790550337785263,-256.1983537458393,-147315.34201543825,0.7790431338855576,-383.8168078855305,rr
8,0.012239694595336914,0.01688241958618164,0.7935346770842172,-246.81324145403332,-139938.9385194863,0.7935339230637952,-374.08413294269286,rr
9,0.01815009117126465,0.0030524730682373047,0.7898097475740987,-255.82549958973883,-144121.9576900607,0.7897984800311102,-379.6339785768138,rr
0,13.202118158340454,2.577784776687622,0.8641874502164297,-111.4190676408487,-104530.58043582484,0.8548854084172403,-323.31189343391753,svr
1,13.464044332504272,2.6336982250213623,0.8430926773758234,-114.63850866660054,-108090.52368694714,0.832968620779484,-328.77123305871385,svr
2,12.762314319610596,2.6024956703186035,0.8696219999893788,-121.34203563842432,-105891.14431130463,0.859922815864146,-325.4091951855458,svr
3,13.30504846572876,2.5978240966796875,0.8875204078451717,-106.4726310020118,-85427.9049966705,0.8791760652997603,-292.2805244908913,svr
4,11.940630912780762,2.5273385047912598,0.8755828115680201,-100.3179940023933,-84312.7359924459,0.8679517394153407,-290.36655453486014,svr
5,12.432364463806152,2.6684296131134033,0.8594938062977212,-111.07988237989987,-106717.39206431017,0.851055349016177,-326.6762802290827,svr
6,12.127845048904419,2.3759636878967285,0.8845313210599719,-103.05672421141301,-84265.89782860428,0.8766684109421127,-290.285889820026,svr
7,12.321344137191772,2.428699254989624,0.8413480138351008,-119.42736059288221,-120533.9568376003,0.8298061178298712,-347.1800063909215,svr
8,12.608127355575562,2.8852264881134033,0.8594643980829808,-112.35034169802866,-100574.49822648433,0.8501901655384325,-317.13482657457274,svr
9,12.880501508712769,3.135498523712158,0.8190072971100155,-123.44089141121385,-129662.97439624327,0.806390886559787,-360.08745381676835,svr
