,L1NN,L2NN,RIDGE
0.0,0.826086956522,0.70652173913,0.608695652174
0.25,0.675869565217,0.430434782609,0.531739130435
0.5,0.647608695652,0.370652173913,0.437391304348
0.75,0.549347826087,0.311086956522,0.418913043478
1.0,0.480652173913,0.271086956522,0.452391304348
1.25,0.503260869565,0.29152173913,0.421956521739
1.5,0.508260869565,0.32,0.417391304348
1.75,0.478260869565,0.306086956522,0.405434782609
2.0,0.450217391304,0.33,0.417608695652
2.25,0.440217391304,0.332173913043,0.39347826087
2.5,0.435217391304,0.34347826087,0.368043478261
2.75,0.404782608696,0.335,0.353695652174
3.0,0.371086956522,0.301304347826,0.348913043478
3.25,0.350652173913,0.297173913043,0.37347826087
3.5,0.314782608696,0.277391304348,0.369782608696
3.75,0.359130434783,0.29,0.374565217391
4.0,0.36347826087,0.298260869565,0.341086956522
4.25,0.354347826087,0.292826086957,0.339130434783
4.5,0.35152173913,0.300217391304,0.342826086957
4.75,0.325652173913,0.286956521739,0.333260869565
5.0,0.315869565217,0.27847826087,0.325652173913
5.25,0.302826086957,0.267173913043,0.322608695652
5.5,0.286304347826,0.248043478261,0.327826086957
5.75,0.250217391304,0.214565217391,0.335217391304
6.0,0.250652173913,0.21652173913,0.33652173913
6.25,0.265869565217,0.224782608696,0.325434782609
6.5,0.277391304348,0.231304347826,0.324565217391
6.75,0.270217391304,0.24652173913,0.318260869565
7.0,0.294782608696,0.260217391304,0.309565217391
7.25,0.29152173913,0.25347826087,0.320217391304
7.5,0.294130434783,0.26152173913,0.334782608696
7.75,0.313260869565,0.269565217391,0.326304347826
8.0,0.309347826087,0.278043478261,0.33652173913
8.25,0.301739130435,0.269782608696,0.305869565217
8.5,0.312173913043,0.285434782609,0.287173913043
8.75,0.325869565217,0.307391304348,0.303695652174
9.0,0.321956521739,0.301086956522,0.302608695652
9.25,0.331086956522,0.298260869565,0.28347826087
9.5,0.33152173913,0.309565217391,0.307391304348
9.75,0.325869565217,0.305652173913,0.311304347826
10.0,0.322391304348,0.294130434783,0.345434782609
