,CVL1,TrainL1,CVL2,TrainL2
0.1,0.9676858036785134,0.9675191815856777,0.4514754139461658,0.532225063938619
0.15000000000000002,0.9692223160675837,0.9739130434782609,0.4523955030814335,0.514919011082694
0.2,0.974436676607857,0.9796675191815856,0.4522962830745933,0.5051150895140665
0.25,0.9775039015257627,0.9797442455242967,0.45362730371873317,0.5079283887468031
0.30000000000000004,0.9825151733065649,0.984143222506394,0.4521911598866229,0.504774083546462
0.35,0.9865029051308873,0.9874314943368651,0.4547491228956161,0.5024479356960175
0.4,0.9881386364049061,0.9895780051150895,0.45648637287941674,0.5044117647058823
0.45000000000000007,0.9890583597500127,0.9901108269394715,0.4518837857252631,0.5049161693662972
0.5,0.9896718568427983,0.9906393861892584,0.4411485250640331,0.501227621483376
0.55,0.9908989556314272,0.9916298535224366,0.46569044949670085,0.5025342943501512
0.6,0.9919219212327116,0.9929667519181585,0.46712236187335876,0.502855924978687
0.65,0.992944573345364,0.9931143025772183,0.4630322233351567,0.5013968129057644
0.7000000000000001,0.9928422715550826,0.9936426744610888,0.4663045746886425,0.5023017902813299
0.75,0.9936601633428565,0.9944075021312873,0.4626217105590552,0.5022676896845695
0.8,0.9941713065041023,0.9948529411764706,0.461905755412483,0.5012787723785166
0.85,0.9943759623861936,0.9950052655333235,0.46241663674554434,0.5013389499022115
0.9,0.9944782118749462,0.9949133276499005,0.46272719921664596,0.5025291275930662
0.9500000000000001,0.9941712020613149,0.9950733611522413,0.4590411993993861,0.5016825952348902
1.0,0.9945800434322795,0.9951668584579977,0.47775641667235763,0.5022119933512339
