,L1NN,L2NN,RIDGE
0.0,0.826086956522,0.70652173913,0.608695652174
0.25,0.699275362319,0.507246376812,0.615942028986
0.5,0.663043478261,0.394927536232,0.572463768116
0.75,0.644927536232,0.373188405797,0.496376811594
1.0,0.594202898551,0.347826086957,0.460144927536
1.25,0.644927536232,0.344202898551,0.43115942029
1.5,0.561594202899,0.322463768116,0.380434782609
1.75,0.532608695652,0.286231884058,0.333333333333
2.0,0.547101449275,0.304347826087,0.344202898551
2.25,0.54347826087,0.336956521739,0.394927536232
2.5,0.554347826087,0.351449275362,0.394927536232
2.75,0.579710144928,0.344202898551,0.416666666667
3.0,0.557971014493,0.336956521739,0.391304347826
3.25,0.518115942029,0.347826086957,0.38768115942
3.5,0.550724637681,0.380434782609,0.358695652174
3.75,0.503623188406,0.358695652174,0.347826086957
4.0,0.471014492754,0.31884057971,0.31884057971
4.25,0.460144927536,0.36231884058,0.329710144928
4.5,0.471014492754,0.384057971014,0.384057971014
4.75,0.5,0.358695652174,0.405797101449
5.0,0.474637681159,0.329710144928,0.369565217391
5.25,0.45652173913,0.326086956522,0.369565217391
5.5,0.445652173913,0.347826086957,0.336956521739
5.75,0.43115942029,0.358695652174,0.286231884058
6.0,0.420289855072,0.347826086957,0.289855072464
6.25,0.420289855072,0.347826086957,0.29347826087
6.5,0.423913043478,0.355072463768,0.322463768116
6.75,0.398550724638,0.329710144928,0.322463768116
7.0,0.398550724638,0.322463768116,0.340579710145
7.25,0.402173913043,0.326086956522,0.31884057971
7.5,0.391304347826,0.355072463768,0.297101449275
7.75,0.413043478261,0.358695652174,0.278985507246
8.0,0.394927536232,0.344202898551,0.289855072464
8.25,0.394927536232,0.340579710145,0.311594202899
8.5,0.369565217391,0.315217391304,0.326086956522
8.75,0.365942028986,0.333333333333,0.326086956522
9.0,0.376811594203,0.333333333333,0.326086956522
9.25,0.36231884058,0.340579710145,0.326086956522
9.5,0.340579710145,0.326086956522,0.315217391304
9.75,0.326086956522,0.300724637681,0.315217391304
10.0,0.405797101449,0.358695652174,0.31884057971
