,fit_time,score_time,test_accuracy,Algorithm
0,1.290109634399414,0.9208197593688965,0.9733870967741935,knn
1,0.840665340423584,0.7168192863464355,0.9731800766283525,knn
2,0.6197118759155273,0.79437255859375,0.9743899979834644,knn
3,0.7849528789520264,0.7051875591278076,0.9733817301875378,knn
4,0.5831215381622314,0.7144210338592529,0.973174667204518,knn
0,0.08994817733764648,0.008085250854492188,0.9731854838709677,rr
1,0.1445753574371338,0.011867761611938477,0.9751966122202057,rr
2,0.1494002342224121,0.010701894760131836,0.9751966122202057,rr
3,0.14682698249816895,0.013873100280761719,0.9731800766283525,rr
4,0.14837002754211426,0.012239694595336914,0.9717628075837031,rr
0,9.776952743530273,1.4129745960235596,0.9643145161290323,svr
1,9.587100505828857,1.4921083450317383,0.964710627142569,svr
2,10.375477313995361,1.4295663833618164,0.9598709417221214,svr
3,10.193885803222656,1.4361536502838135,0.9626940915507158,svr
4,10.040912866592407,1.4070038795471191,0.963695038321904,svr
