,CVL1,TrainL1,CVL2,TrainL2
0.1,0.49350657597796366,1.0,0.49350657597796366,1.0
0.15000000000000002,0.49350657597796366,1.0,0.49350657597796366,1.0
0.2,0.49350657597796366,1.0,0.49350657597796366,1.0
0.25,0.49350657597796366,1.0,0.49350657597796366,1.0
0.30000000000000004,0.49350657597796366,1.0,0.49350657597796366,1.0
0.35,0.49350657597796366,1.0,0.49350657597796366,1.0
0.4,0.49350657597796366,1.0,0.49350657597796366,1.0
0.45000000000000007,0.49350657597796366,1.0,0.49350657597796366,1.0
0.5,0.5924843871824395,0.99372584678336,0.6057811157007699,0.99372584678336
0.55,0.9514257001978905,0.9935523868567886,0.9524480904288257,0.9935523868567886
0.6,0.9523464688796152,0.9935215002841448,0.9531643601330451,0.9935215002841448
0.65,0.9525511771703009,0.9940199335548174,0.9533689637671406,0.9940199335548174
0.7000000000000001,0.9541871689903416,0.9944471505114466,0.9552097685344576,0.9944471505114466
0.75,0.9548006659228572,0.9948173965752385,0.9555165170007152,0.9948173965752385
0.8,0.9549029154116097,0.9962352606904389,0.9556187664894678,0.9962352606904389
0.85,0.9560277644444781,0.9966305655836344,0.9562323680785735,0.9966305655836344
0.9,0.9558231608103827,0.9958201793155702,0.9560277644444781,0.9958201793155702
0.9500000000000001,0.9567443481184685,0.9959325278143318,0.9568465976072211,0.9959325278143318
1.0,0.9950924371849894,0.9954653937947494,0.9951946866737419,0.9954653937947494
