,fit_time,score_time,test_explained_variance,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_r2,test_neg_rmse,algorithm
0,0.14177584648132324,1.4028940200805664,0.9026212848202527,-0.26267893660531694,-0.161856826514684,0.9007164309942558,-0.40231433794321075,knn
1,0.13446807861328125,1.3704304695129395,0.9374232158400857,-0.18803680981595094,-0.10533312762430269,0.9365637406487417,-0.32455065494357377,knn
2,0.13344144821166992,1.5432751178741455,0.9022881263884006,-0.25906874311782285,-0.16016402270059657,0.8992185594313881,-0.4002049758568683,knn
3,0.16551971435546875,1.5530939102172852,0.7250928022322598,-0.5026152273084789,-0.45436057767936017,0.719932879583249,-0.6740627401654539,knn
4,0.12992215156555176,1.3353524208068848,0.8528553772938685,-0.46427767066692893,-0.4468384771833715,0.8230897205269614,-0.6684597797798844,knn
0,0.011460304260253906,0.0028002262115478516,0.809577352974208,-0.4300847555981173,-0.3255104525662517,0.8003306985848969,-0.5705352334135481,rr
1,0.018120765686035156,0.004224538803100586,0.8334772235912986,-0.49150900974681266,-0.3669273982109816,0.7790201229093302,-0.605745324547356,rr
2,0.018587827682495117,0.00397491455078125,0.7554364605415902,-0.5203415369696552,-0.3889600414989612,0.7552511940888809,-0.6236666108578856,rr
3,0.020008325576782227,0.007863521575927734,0.6082759419926058,-0.7669163247481592,-0.7306895131285772,0.5496041736150508,-0.8548037863326163,rr
4,0.02513432502746582,0.0027344226837158203,0.7234747854326593,-0.6760758655620721,-0.7284591020311201,0.7115917498033226,-0.8534981558451782,rr
0,85.46296977996826,3.498084545135498,0.9646273109732181,-0.15559982857995527,-0.057919216554431,0.9644721408582739,-0.24066411563511292,svr
1,86.93048906326294,3.554910182952881,0.970032076818261,-0.14820510471613585,-0.05085810104048065,0.9693710064394588,-0.22551740740013984,svr
2,64.63031840324402,3.0635664463043213,0.9325643146626055,-0.26358747389981785,-0.1130127531302684,0.9288879745210662,-0.33617369488148297,svr
3,101.47735643386841,2.983868360519409,0.8979699495872805,-0.31262759142574675,-0.166569604492376,0.8973267669536726,-0.40812939675105003,svr
4,92.99771976470947,3.0547800064086914,-0.6491206795965578,-1.1737225911223501,-5.409508624772503,-1.141708316286262,-2.3258350381685506,svr
