,fit_time,score_time,test_r2,test_explained_variance,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_rmse,algorithm
0,0.12343192100524902,0.5343694686889648,0.9312030986700774,0.931768100716526,-0.20750249895563697,-0.12413311788985845,-0.35232530123432587,knn
1,0.11566424369812012,0.549185037612915,0.9318468185606469,0.9318482429114638,-0.21056223146519518,-0.1255862339243389,-0.354381480786368,knn
2,0.11650538444519043,0.5666213035583496,0.9276326291392178,0.9276330436417296,-0.20924234043675366,-0.1297169343306468,-0.3601623721748939,knn
3,0.12225890159606934,0.5504672527313232,0.9368627501030137,0.9369724178957719,-0.20386378973897584,-0.11443131659607599,-0.33827698206658396,knn
4,0.11575078964233398,0.5489528179168701,0.9448272755163971,0.9448333111148185,-0.1879691881508341,-0.10429471563566232,-0.32294692386778096,knn
5,0.11902189254760742,0.5465731620788574,0.9268578752523934,0.9273169528829097,-0.210388476777587,-0.12833421755221283,-0.35823765512884437,knn
6,0.11566805839538574,0.5470826625823975,0.9342073980679683,0.9343261592190374,-0.19545881432151374,-0.11681537773480802,-0.34178264691878085,knn
7,0.11569976806640625,0.547123908996582,0.9310130767703777,0.9317194139124986,-0.204165747046388,-0.1247584399858199,-0.35321160794319867,knn
8,0.11886882781982422,0.561565637588501,0.9310862660597254,0.9313767187517509,-0.21448816807740567,-0.1241593847198798,-0.35236257565167134,knn
9,0.11900806427001953,0.545720100402832,0.9364888981797763,0.9365568459103003,-0.1953885969723937,-0.11624088519023064,-0.34094117555706094,knn
0,0.015883207321166992,0.003731966018676758,0.8633749359981274,0.8633783816197491,-0.35286611224053804,-0.2477413818020643,-0.4977362572709208,rr
1,0.024341344833374023,0.004006862640380859,0.8588603766546467,0.8589021386184793,-0.349050888048731,-0.2395261445275015,-0.48941408288636473,rr
2,0.024633407592773438,0.003967761993408203,0.871847058116298,0.8718722130516751,-0.3438570913559448,-0.2365038359991083,-0.48631660057940473,rr
3,0.024490833282470703,0.003875255584716797,0.8684490041430665,0.868450884084809,-0.3529330256051818,-0.23330945870368547,-0.4830211783179755,rr
4,0.024399995803833008,0.0038836002349853516,0.8691235569863869,0.8692790092706624,-0.363926776122873,-0.2435123672647791,-0.4934697227437354,rr
5,0.024521350860595703,0.0039174556732177734,0.8701063831834642,0.8701986236591777,-0.3581431066631859,-0.2421911403932505,-0.4921291907550806,rr
6,0.024416446685791016,0.0038666725158691406,0.8803021576919912,0.8803759152669726,-0.3380191458308397,-0.21771657173966624,-0.46660108416040597,rr
7,0.024553298950195312,0.003941059112548828,0.8730740783027978,0.8730857552716993,-0.3468418467535376,-0.236811251368771,-0.48663256299673474,rr
8,0.02467203140258789,0.0039288997650146484,0.8733515759477437,0.8735689740231092,-0.34356258943951007,-0.22393167856040974,-0.473214199449266,rr
9,0.024614572525024414,0.003964662551879883,0.8690436998908319,0.8692190475778845,-0.3522855944758651,-0.23941226615353103,-0.4892977275172357,rr
0,71.47032713890076,0.6585202217102051,0.9794323206090456,0.9794426829226295,-0.1014528260847483,-0.03785466446762478,-0.19456275200465475,svr
1,73.42923784255981,0.7403802871704102,0.9762787221467187,0.9762789361447103,-0.10111665060194978,-0.043733178049043364,-0.20912479061326844,svr
2,75.28334999084473,0.6565678119659424,0.981126106363161,0.9811376386164251,-0.09489087226690647,-0.0329838557758999,-0.1816145802954705,svr
3,74.96073794364929,0.6603794097900391,0.9858942489862007,0.9858947565057034,-0.08989631810435572,-0.025081348105907984,-0.15837091938202538,svr
4,76.2900161743164,0.6597259044647217,0.983164759452031,0.9831679178650793,-0.09423061463719341,-0.02945757691306802,-0.17163209756064865,svr
5,73.87967228889465,0.6717560291290283,0.9851757974790725,0.9851807036988043,-0.08746194969396424,-0.027852838280800728,-0.16689169626078085,svr
6,73.5759105682373,0.6791367530822754,0.9855655940451337,0.9855715374830788,-0.08829053535418592,-0.0276818797788398,-0.1663787239368057,svr
7,70.34617590904236,0.6672098636627197,0.9773932605998429,0.9774503671707069,-0.09372470506592095,-0.040241350250842654,-0.20060246820725475,svr
8,76.69561576843262,0.6613290309906006,0.9821851788211885,0.982185534405584,-0.09452223578082965,-0.03254717723771636,-0.1804083624384312,svr
9,79.4927225112915,0.6874494552612305,0.9832796354592851,0.9832933534529692,-0.090009688274113,-0.029573469000411183,-0.17196938390426122,svr
