,fit_time,score_time,test_r2,test_explained_variance,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_rmse,algorithm
0,0.11807441711425781,0.41919851303100586,0.9997292442301351,0.9997438759898467,-3.679009294069675,-208.64941745992184,-14.444702055076174,knn
1,0.11826086044311523,0.4157571792602539,0.999343508801381,0.9993758633932601,-4.917714413953956,-423.07640986399537,-20.568821304683343,knn
2,0.12376117706298828,0.4126880168914795,0.9997587620244296,0.999773046275544,-3.539346206147184,-167.61246743102788,-12.946523372358614,knn
3,0.11795663833618164,0.41558194160461426,0.999435389429859,0.9994601221542561,-4.862918601346007,-400.31075384267376,-20.00776733777844,knn
4,0.11771965026855469,0.41246819496154785,0.9995465039623289,0.999568431747542,-4.189690866871914,-316.0758754504552,-17.778522870318984,knn
5,0.1239781379699707,0.4300990104675293,0.9994782708038,0.9995128279787114,-5.163748682043363,-373.22761569493355,-19.319099764091845,knn
6,0.11793804168701172,0.4209756851196289,0.9997382185530574,0.9997572553057972,-3.724919788032485,-166.16411770610324,-12.890466155500476,knn
7,0.1180734634399414,0.41321802139282227,0.9991092113332846,0.9991509115946801,-5.919262358172678,-660.7611829265527,-25.705275390988376,knn
8,0.11799764633178711,0.4087076187133789,0.9998183838638977,0.9998310494056649,-3.1701534190578977,-115.58063744974197,-10.750843569215487,knn
9,0.11779332160949707,0.42264771461486816,0.9993512192025801,0.9993798275102093,-4.620651580200837,-435.29812661555906,-20.86379942904837,knn
0,0.010202646255493164,0.0026755332946777344,0.79846209805133,0.7989572452113103,-249.23389499982778,-131841.9441839375,-363.1004601813904,rr
1,0.016107797622680664,0.0019390583038330078,0.7777335187415271,0.777742808276467,-267.9416246388387,-156720.15022402382,-395.878959056962,rr
2,0.016147136688232422,0.0019555091857910156,0.8099096240965331,0.809930454154716,-245.10525878837694,-132043.95696039617,-363.3785312320971,rr
3,0.015992164611816406,0.002022981643676758,0.7973928277546789,0.7975082452647351,-243.36934913839406,-138133.37316004882,-371.66298330617866,rr
4,0.016173362731933594,0.0020036697387695312,0.750323875885048,0.7505956424761531,-274.58423654439514,-172372.30550640466,-415.17743858066837,rr
5,0.016069650650024414,0.001981973648071289,0.7992908876348143,0.7992915297544825,-262.1380075047023,-145849.86082036467,-381.90294686001664,rr
6,0.0160372257232666,0.0019207000732421875,0.7873634230672983,0.7873666212272357,-262.55640603314924,-145985.68496958996,-382.08073095824915,rr
7,0.014813423156738281,0.0019571781158447266,0.7935299165155194,0.7935618415803192,-254.34880244179922,-142004.29472802358,-376.8345720976561,rr
8,0.01617264747619629,0.0019693374633789062,0.7979820446516568,0.7983452563635557,-254.89915021846465,-140477.4753986844,-374.8032489169276,rr
9,0.01610112190246582,0.0019593238830566406,0.7984463828042172,0.7985277225985791,-256.4523656146458,-140846.3564589398,-375.2950258915508,rr
0,12.967876434326172,2.6470940113067627,0.8371761716333985,0.8457866811743519,-108.68008860002965,-107516.90199173766,-327.8977004977889,svr
1,13.337672233581543,2.64237904548645,0.8178767046876846,0.8293778594139648,-119.63655554952956,-123114.90676396883,-350.8773386298534,svr
2,13.904535293579102,2.7010583877563477,0.8684778354627153,0.8763995515712668,-100.00352753905602,-84828.83278662925,-291.25389746169793,svr
3,13.258240699768066,2.646693468093872,0.8724552225239084,0.8815027533282401,-110.05349801286738,-94549.79176185626,-307.4894986204509,svr
4,14.374756097793579,2.6539652347564697,0.8644250385398486,0.8739347955428618,-109.4168824279516,-93569.77391182694,-305.8917682969369,svr
5,12.83328914642334,2.643690347671509,0.8568074812408614,0.865441282312874,-108.77871944527799,-99969.50607066586,-316.179547204853,svr
6,13.212085485458374,2.639733076095581,0.8636084045003662,0.8710692863858904,-103.35090057529129,-88386.78883374202,-297.29915713594283,svr
7,13.657360792160034,2.655601978302002,0.8295769936550256,0.8415595540403069,-126.42638561902399,-125355.18759345378,-354.0553453818397,svr
8,13.111284494400024,2.629532814025879,0.8525415549823674,0.8635858299928694,-122.2553809074356,-114933.24344378973,-339.0180576957365,svr
9,12.854463577270508,2.6648640632629395,0.8788579427595591,0.8849547904984676,-94.20900983549667,-77779.55786524527,-278.8898669103008,svr
