,fit_time,score_time,test_r2,test_explained_variance,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_rmse,algorithm
0,0.0021560192108154297,0.014950275421142578,0.9999342399516552,0.999935980561209,-14.00834317642246,-1558.9788232932854,-39.48390587686691,knn
1,0.0020987987518310547,0.014433145523071289,0.9999280945423858,0.9999290910339399,-11.80588579288484,-1539.3819497487807,-39.23495826108116,knn
2,0.0020771026611328125,0.01485133171081543,0.9999479982652457,0.9999480018265361,-10.74379176786256,-1129.0079553615801,-33.600713613874035,knn
3,0.0020897388458251953,0.014648675918579102,0.9999486604520396,0.9999499240623458,-9.604444503999717,-1168.4126353396719,-34.18205136236958,knn
4,0.0020406246185302734,0.014799118041992188,0.9999506017636537,0.9999513930840834,-10.95909691637444,-1022.8994585356099,-31.982799416805435,knn
5,0.0020494461059570312,0.01459503173828125,0.9999516857338853,0.9999518131975312,-9.57048572645364,-966.1894372313401,-31.08358790795136,knn
6,0.002087831497192383,0.01551508903503418,0.9999661640107905,0.999966221234732,-10.405025340472141,-877.5937297525452,-29.624208508457155,knn
7,0.002300262451171875,0.01623702049255371,0.9999590444916501,0.9999590726693854,-8.605276050198395,-956.647743523979,-30.929722655141592,knn
8,0.002288818359375,0.01665353775024414,0.9998841302768047,0.9998853633119006,-15.854010719004465,-2791.332751555409,-52.83306494568916,knn
9,0.0022881031036376953,0.01690220832824707,0.9999813210776642,0.9999813821458428,-7.1105594417687055,-414.01042365310525,-20.347246095064197,knn
0,0.002048015594482422,0.0013730525970458984,0.9998693228507327,0.9998693358377991,-43.70027898757342,-2992.491259466505,-54.70366769665911,rr
1,0.002665996551513672,0.001470327377319336,0.9998760399848321,0.9998760807571225,-43.77890453067352,-2926.145571047713,-54.09385890327767,rr
2,0.002758026123046875,0.001462697982788086,0.9998776209454635,0.9998794426497923,-41.82753186309314,-2636.8635247028965,-51.35039946001293,rr
3,0.002773284912109375,0.001500844955444336,0.9998707564359393,0.999872402968093,-41.48727396804344,-2716.2183806083153,-52.117352010710555,rr
4,0.002714395523071289,0.0014903545379638672,0.9998877212027502,0.9998878451367774,-43.66953175563384,-2864.3337279993416,-53.51947055043932,rr
5,0.0027484893798828125,0.0014886856079101562,0.9998788381900574,0.9998792622345418,-42.34897539731242,-2660.72276791915,-51.58219429143307,rr
6,0.0028562545776367188,0.0015115737915039062,0.9998527663623089,0.999854987294413,-46.853180493874056,-3275.670272217403,-57.23347160724573,rr
7,0.0028014183044433594,0.0014927387237548828,0.9998891525063253,0.9998892926457743,-40.12586934378265,-2604.043994214024,-51.02983435416996,rr
8,0.0027256011962890625,0.0015091896057128906,0.999875586813102,0.9998759408581739,-41.36763971901885,-2736.1471507406604,-52.30819391587384,rr
9,0.0027022361755371094,0.0015163421630859375,0.9998492064756294,0.9998501733713292,-44.84268665858656,-3247.9616033512843,-56.99089052955116,rr
0,1.3020288944244385,0.08861565589904785,0.9999984489551443,0.9999984501302669,-3.9722120111185726,-33.513381161830054,-5.789074292305295,svr
1,1.2494049072265625,0.09106659889221191,0.9999980978098425,0.9999980982120408,-4.110988738257146,-42.22230261146624,-6.497869082358172,svr
2,1.3066480159759521,0.08868169784545898,0.9999976868571672,0.9999976966151025,-4.780123309649291,-54.08316902049241,-7.354125986172145,svr
3,1.3993682861328125,0.0872492790222168,0.9999982412733505,0.999998241394576,-4.411586466775677,-43.50829656609808,-6.5960819102023045,svr
4,1.3962321281433105,0.08807778358459473,0.9999982088983814,0.9999982090829473,-4.247836606541974,-42.36550146852137,-6.508878664449152,svr
5,1.2362277507781982,0.09331512451171875,0.9999978680373465,0.9999978703269269,-4.59910370553037,-48.35364722914916,-6.953678683197057,svr
6,1.2098495960235596,0.08775901794433594,0.9999982535931536,0.9999982553929054,-4.3285094524512155,-38.54661387944715,-6.20859194016221,svr
7,1.3292450904846191,0.08788704872131348,0.9999977101799034,0.9999977199087978,-4.451215198863013,-50.14713879651269,-7.081464452817135,svr
8,1.3113620281219482,0.09723496437072754,0.9999980919359319,0.9999980964187439,-4.039883850731072,-42.81988343919368,-6.54369035324821,svr
9,1.3224258422851562,0.09244608879089355,0.9999975860701766,0.9999976165138976,-4.495628343147106,-52.857881288645444,-7.270342583994611,svr
