,fit_time,score_time,test_r2,test_explained_variance,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_rmse,algorithm
0,0.013256311416625977,0.37267398834228516,0.9693128258339699,0.9700061382504194,-0.053499079685095145,-0.020940477349887722,-0.144708249073395,knn
1,0.013129711151123047,0.3959336280822754,0.9794597267001466,0.9800224133003502,-0.04829077768138013,-0.013843734370367058,-0.11765939983854694,knn
2,0.013173580169677734,0.3953893184661865,0.9609209226437758,0.9610997690099571,-0.062474457688836464,-0.028867731557320395,-0.16990506630857244,knn
3,0.013124704360961914,0.38608527183532715,0.9395375583429847,0.9397643960959172,-0.06597088632359273,-0.04690985877949858,-0.21658683888800487,knn
4,0.01311492919921875,0.39905333518981934,0.9478700119065933,0.950205534214928,-0.08150140487615884,-0.03434839649417587,-0.18533320397105282,knn
5,0.013143301010131836,0.3756067752838135,0.9348399247079485,0.9373795439381111,-0.09313921805440645,-0.04629833001442271,-0.21517046733792886,knn
6,0.014254570007324219,0.40140247344970703,0.9553124705627175,0.955885122050086,-0.07734999528432683,-0.03759931542104489,-0.19390542906542066,knn
7,0.013128995895385742,0.3887038230895996,0.9563392528277621,0.9588756132954623,-0.05897142497234332,-0.021970752003208787,-0.14822534197366113,knn
8,0.013218402862548828,0.39768028259277344,0.9484870026737358,0.9490848055101737,-0.060834045048429077,-0.029914020093127814,-0.17295670005272365,knn
9,0.013092756271362305,0.3780665397644043,0.9376350205728902,0.9380298192053346,-0.08044766992132997,-0.05476493405960461,-0.23401908909233154,knn
0,0.011054515838623047,0.002528667449951172,0.8229626716332528,0.8230068250967997,-0.24905199008466863,-0.136124745083425,-0.3689508708262186,rr
1,0.016357421875,0.0018436908721923828,0.8231612731893487,0.8235788539905148,-0.25560036540562603,-0.1467047050458708,-0.38302050212210675,rr
2,0.016412973403930664,0.0018489360809326172,0.8604272391945375,0.8604330653490107,-0.22409442302337854,-0.10646892366494125,-0.32629576102815255,rr
3,0.01625990867614746,0.0018858909606933594,0.7445203138383014,0.7474873233418239,-0.23210864371489254,-0.13898002811263288,-0.3728002522969008,rr
4,0.016343355178833008,0.0018839836120605469,0.7910302049870171,0.7911311257913238,-0.22987947918404977,-0.12154686087434732,-0.3486357137103818,rr
5,0.018212080001831055,0.001882791519165039,0.8527217276780683,0.8530258228995043,-0.22245846435452263,-0.10006375703475441,-0.3163285586771362,rr
6,0.017395496368408203,0.0018851757049560547,0.8562426244867218,0.8567271543579074,-0.23659034784760083,-0.12204659592282871,-0.3493516794332449,rr
7,0.017557859420776367,0.0018546581268310547,0.7765487660947988,0.7775968417741377,-0.24197779678995845,-0.15149717906827706,-0.38922638537010446,rr
8,0.017410993576049805,0.0018880367279052734,0.8218909964215645,0.8220229811464044,-0.23687277805342571,-0.11944419527749589,-0.34560699541169,rr
9,0.017449140548706055,0.0018727779388427734,0.7965914076077959,0.797732869871376,-0.2319724771005742,-0.14037699436956433,-0.3746691799035041,rr
0,7.282666444778442,0.09941720962524414,0.974655092828575,0.9746556289580958,-0.08106520472378043,-0.01992392251617058,-0.1411521254397913,svr
1,6.43765115737915,0.09871149063110352,0.8938619952751192,0.8942857876539998,-0.11366453928052885,-0.07299501175194135,-0.2701758903972398,svr
2,6.985009670257568,0.09546828269958496,0.9757728603397575,0.975940287564816,-0.08581433815207397,-0.015383291926536513,-0.12402939944439187,svr
3,8.138592720031738,0.10470819473266602,0.9807915454026821,0.9808240951662565,-0.08306711610715,-0.016445834169480898,-0.12824131225732563,svr
4,6.739516496658325,0.09824252128601074,0.9853245917395528,0.9853640592432364,-0.08540348270394181,-0.01104718198708838,-0.10510557543293496,svr
5,6.720886468887329,0.09807801246643066,0.9797045411461544,0.9797660152402553,-0.07935488196350722,-0.011166711163208916,-0.1056726604340447,svr
6,7.737816572189331,0.10039448738098145,0.9650302737637891,0.9650327806211606,-0.09423230792358077,-0.03071240172372736,-0.17524954129391426,svr
7,6.096492767333984,0.09884977340698242,0.983877833732987,0.9842155800418958,-0.07262169411019467,-0.008976064024378533,-0.09474209214693612,svr
8,6.887704610824585,0.09769177436828613,0.9639728454034736,0.9654167584207646,-0.09053681223337973,-0.020015125549819487,-0.14147482302452083,svr
9,6.44031023979187,0.10028719902038574,0.9857180672116141,0.9857278548187476,-0.0788024659947056,-0.011287805641921451,-0.10624408520911388,svr
