,fit_time,score_time,test_r2,test_explained_variance,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_rmse,algorithm
0,0.11808085441589355,0.42302918434143066,0.9550532020380376,0.9551184651573087,-0.14092368232359376,-0.08389972029392445,-0.28965448433249646,knn
1,0.12071847915649414,0.43470096588134766,0.9479668469227761,0.9484658058887392,-0.14068500617812757,-0.09437797782426305,-0.3072099897859167,knn
2,0.12219929695129395,0.4234189987182617,0.9445244946086548,0.9449723870613623,-0.14394208465864675,-0.0986476935125275,-0.3140823037239244,knn
3,0.11773395538330078,0.4246964454650879,0.9533419695522,0.9535698097901917,-0.1402723416275827,-0.0819167322042741,-0.2862109924588399,knn
4,0.1175689697265625,0.4288301467895508,0.9401647809794308,0.9409316080652328,-0.15345360282834894,-0.10365737948714816,-0.3219586611463468,knn
5,0.11779189109802246,0.41956424713134766,0.9503574833095579,0.9508239721923617,-0.1486798717641394,-0.09191252594653054,-0.3031707867630563,knn
6,0.12007546424865723,0.4181642532348633,0.9485121672315434,0.9487142859315492,-0.15566230981381496,-0.09465030850110866,-0.30765290263722306,knn
7,0.12514209747314453,0.41457056999206543,0.9415946545346996,0.9419521330703657,-0.15379310814803676,-0.10693770626656274,-0.3270133120632289,knn
8,0.12236213684082031,0.42276692390441895,0.9451820550401457,0.9453907213764876,-0.15529095125982273,-0.10317709548257234,-0.3212119167816978,knn
9,0.11982369422912598,0.4335484504699707,0.9451521057423602,0.945973745592976,-0.1482495386351171,-0.09781885282699355,-0.3127600563163294,knn
0,0.00972604751586914,0.0020186901092529297,0.6731763764877976,0.6743275730560951,-0.5881354371928561,-0.5960033370668567,-0.772012523905446,rr
1,0.016658306121826172,0.0020542144775390625,0.6622381976477933,0.6622771655758402,-0.6090302949838663,-0.6136417180092105,-0.7833528694076575,rr
2,0.0170133113861084,0.0021560192108154297,0.6813977260172999,0.6819763350975493,-0.5583343920865023,-0.5560936910030853,-0.745716897356554,rr
3,0.016553163528442383,0.002066373825073242,0.6596657139656799,0.6598209035542275,-0.6079676917088357,-0.6180617281056392,-0.7861690200622505,rr
4,0.016880035400390625,0.002151966094970703,0.6857597138713922,0.6857844070194911,-0.5791754486793977,-0.5676734937484591,-0.7534411017116461,rr
5,0.016864299774169922,0.0021245479583740234,0.6631151790163223,0.6635553434254833,-0.6015656842852879,-0.6045864010284812,-0.7775515423613287,rr
6,0.016983509063720703,0.002038240432739258,0.6779788944226512,0.678174392165763,-0.5897921295508578,-0.5902103341703513,-0.7682514784693559,rr
7,0.015371084213256836,0.0021448135375976562,0.6549017670890811,0.654915379050381,-0.6038918329302272,-0.6299353331017158,-0.7936846559570846,rr
8,0.01694011688232422,0.0021855831146240234,0.6770541545763289,0.6774782479634334,-0.5834585693604271,-0.5830280097028531,-0.7635627084286222,rr
9,0.01668572425842285,0.0020380020141601562,0.6849731979656428,0.6856976189154194,-0.5855047049001597,-0.5868547336427747,-0.7660644448365782,rr
0,51.47116041183472,1.682701587677002,0.9148062484654453,0.9148858579503754,-0.24699277956787138,-0.158159240263252,-0.3976923940223801,svr
1,52.230913162231445,1.6846020221710205,0.9285129991333219,0.9285138479911376,-0.23727627918967856,-0.13339700021066034,-0.36523554072770675,svr
2,49.90590858459473,1.6975452899932861,0.9155666920013624,0.915701651626808,-0.2605457332728112,-0.16456879564490157,-0.40567079713100074,svr
3,50.38892889022827,1.6936488151550293,0.9174105838787842,0.9175232522758194,-0.23940267612239843,-0.14254977622910076,-0.3775576462331292,svr
4,52.41797947883606,1.7273383140563965,0.9196085486111041,0.9201203506504282,-0.24394476769590015,-0.14550927984522508,-0.38145678634050423,svr
5,47.12061882019043,1.6927616596221924,0.9090699397184807,0.9097935334167654,-0.2563332464212632,-0.16471482467726278,-0.40585074187102677,svr
6,45.36891269683838,1.7022836208343506,0.9092650410817513,0.9094845498698122,-0.2500641942253344,-0.15888231279118717,-0.39860044253762084,svr
7,47.16218113899231,1.7005541324615479,0.9175556079162785,0.9183987571815699,-0.24699296686277541,-0.14886902725616238,-0.3858354924785463,svr
8,50.171870708465576,1.6781399250030518,0.9214409521537259,0.9215650206267102,-0.23605942034220465,-0.13961504718922751,-0.37365096974212114,svr
9,51.27155685424805,1.742851972579956,0.9112967663123365,0.9117443812064994,-0.24756543928901198,-0.15780551103861254,-0.39724741791308416,svr
