,fit_time,score_time,test_r2,test_explained_variance,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_rmse,algorithm
0,0.16899609565734863,0.7836689949035645,0.9726964089096048,0.973706271209739,-44.8389225672339,-17179.641073437186,-131.07112982437127,knn
1,0.12607717514038086,0.5633373260498047,0.9704750702155046,0.9717278867604905,-46.30917428008325,-21472.141338408215,-146.533754945433,knn
2,0.11724257469177246,0.6972942352294922,0.9643319392101775,0.9656120980459253,-50.38133263399502,-25052.823058565016,-158.28083604329683,knn
3,0.1940157413482666,0.6377675533294678,0.9736336805776513,0.9749181225343372,-46.859003017390606,-17421.612201009924,-131.99095499696153,knn
4,0.11634969711303711,0.5750648975372314,0.9685299656600256,0.9702354106600638,-50.18223414444422,-23368.992337594813,-152.86920009470452,knn
5,0.1222379207611084,0.5757076740264893,0.9726025624444422,0.973489336476725,-51.33616257498378,-19618.829556238616,-140.0672322716438,knn
6,0.11655020713806152,0.5762999057769775,0.9537777634807548,0.9558084019312244,-53.84313080840474,-31579.61483726556,-177.70654134630374,knn
7,0.12003850936889648,0.5820307731628418,0.9707131681073561,0.9720049224632602,-45.5078503797333,-20010.014697039667,-141.45675910694288,knn
8,0.11703109741210938,0.5626263618469238,0.9630802957112976,0.9646429340365762,-52.42874085031798,-25573.376846124276,-159.9167810022584,knn
9,0.11683773994445801,0.5453596115112305,0.9661608446065957,0.9674850306136198,-49.95947921305856,-23085.8765728573,-151.94037176753682,knn
0,0.01486515998840332,0.0037975311279296875,0.7941330894503622,0.7941339667341523,-272.4055197275517,-142868.13788969428,-377.9790177902661,rr
1,0.025426149368286133,0.003821849822998047,0.804630125159284,0.8046643504649975,-274.25066375967765,-140743.40349612475,-375.15783811100727,rr
2,0.024550437927246094,0.004179954528808594,0.7965528183173429,0.7965753616193205,-284.5613479588513,-146073.2620455567,-382.19531923554047,rr
3,0.02514171600341797,0.0038824081420898438,0.7864851761293782,0.7867692615244792,-286.52882255491863,-159552.82034619944,-399.44063432029475,rr
4,0.024724960327148438,0.004198551177978516,0.7995981939718638,0.7996562485177363,-271.4910505669281,-140968.49450594667,-375.457713339261,rr
5,0.02523660659790039,0.0038237571716308594,0.7921834401641901,0.7921976652633,-274.4465582268944,-144577.52198307036,-380.23350981084025,rr
6,0.026917457580566406,0.0038700103759765625,0.7572451711747092,0.7578691544311525,-281.7720694633001,-151746.90566113862,-389.54705192202215,rr
7,0.024821758270263672,0.004266500473022461,0.7811626994443,0.7811904799665339,-278.4585595125121,-155435.5749509016,-394.25318635478595,rr
8,0.0251767635345459,0.003662109375,0.7718400149115064,0.7718841104302978,-275.20442280707897,-149239.20711171246,-386.3149066651615,rr
9,0.025092363357543945,0.0021753311157226562,0.771614547133379,0.7718578950817935,-280.96474630400246,-148455.33849967152,-385.2990247842207,rr
0,12.1693754196167,2.7142534255981445,0.8397597981762721,0.8518773628460026,-132.47372326636145,-118114.67750102757,-343.67815976728514,svr
1,11.640449523925781,2.717447280883789,0.865716938043912,0.8747885442433005,-117.00823606675692,-96712.71340023629,-310.98667720697665,svr
2,11.858484506607056,2.720055103302002,0.8261791283176976,0.8379727382266533,-127.77931682237619,-117102.40400498705,-342.20228521298196,svr
3,11.703796625137329,2.7230076789855957,0.8157917005483702,0.828642682355506,-128.68635199109696,-124434.14919117905,-352.7522490235591,svr
4,11.843603372573853,2.7849767208099365,0.8320156964832892,0.843503708554682,-125.73676408984852,-116240.10771582143,-340.94003536666304,svr
5,11.52926230430603,2.7400689125061035,0.8392578975904159,0.849741621069053,-130.1262480561804,-122482.24301490131,-349.97463195909114,svr
6,11.78535270690918,2.7185850143432617,0.8858911675167476,0.8921252642016949,-104.27503184544975,-79719.46432225147,-282.3463552487467,svr
7,11.547179222106934,2.735974073410034,0.8686092424262819,0.8750525799510399,-99.42357201107622,-78677.93308528168,-280.49586999683555,svr
8,11.892866611480713,2.7339744567871094,0.8337397534792013,0.8430257375903516,-121.03105109494368,-111286.91293616625,-333.5969318446533,svr
9,11.973527669906616,2.7261645793914795,0.8321426459216024,0.843167408509344,-121.94664045998117,-115544.53064375675,-339.91841762952,svr
