,fit_time,score_time,test_r2,test_explained_variance,test_neg_mean_absolute_error,test_neg_mean_squared_error,test_neg_rmse,algorithm
0,0.315049409866333,8.998762130737305,0.9999587878387755,0.9999587918060922,-26.328545172242077,-14615.576381265386,-120.89489807789816,knn
1,0.32090306282043457,8.961600065231323,0.9998700260373019,0.9998700599488909,-45.92539974850112,-44905.81464578834,-211.9099210650326,knn
2,0.3124260902404785,8.803840398788452,0.9999405681360942,0.9999407907486703,-28.248941477240397,-20708.301421266427,-143.90379224074127,knn
3,0.31359386444091797,8.885477066040039,0.9998623690790983,0.9998627101780683,-47.92712713016094,-49259.07666395828,-221.94385926165717,knn
4,0.3196132183074951,8.916847229003906,0.9998131699975157,0.9998148884206998,-51.95824466653708,-66516.78172459759,-257.9084754803486,knn
5,0.31302428245544434,8.96570372581482,0.9998543172469493,0.9998550336734815,-44.318752420584836,-51009.92728566014,-225.85377412312627,knn
6,0.3202707767486572,8.69676947593689,0.9999277196466362,0.9999277849618304,-34.01218452565474,-26481.38875217555,-162.7310319274586,knn
7,0.3202793598175049,9.076684713363647,0.999848278373026,0.9998483535403105,-42.189469495057864,-51202.31928373018,-226.27929486307443,knn
8,0.31405019760131836,8.914830207824707,0.999910184963656,0.999910424381005,-26.425398023236774,-29934.269664984826,-173.01522957527416,knn
9,0.3157055377960205,8.69605827331543,0.9999453798709064,0.9999454324867171,-35.566779342319606,-19145.58370197276,-138.3675673775208,knn
0,0.06306934356689453,0.009240388870239258,0.999996940049614,0.9999969407873149,-25.118241483699276,-1064.2165370109317,-32.622331875740144,rr
1,0.10945963859558105,0.007486820220947266,0.9999970721420707,0.9999970742764112,-24.096995810130394,-1034.449051278597,-32.16285203893767,rr
2,0.07779407501220703,0.0027272701263427734,0.9999971245210815,0.9999971252576275,-24.060603034902524,-975.8282796413206,-31.238250265360904,rr
3,0.07827448844909668,0.0026655197143554688,0.9999971008355782,0.9999971012942608,-24.262426721742997,-1009.1234400669456,-31.76670332387271,rr
4,0.0777132511138916,0.002708911895751953,0.9999972059548117,0.9999972081312651,-23.29313145330504,-957.8306018081378,-30.94883845652592,rr
5,0.11281490325927734,0.009163856506347656,0.9999976997314699,0.999997703639889,-21.983900440359253,-844.3497990778782,-29.05769775942131,rr
6,0.12363290786743164,0.009407281875610352,0.999997281184421,0.9999972832386578,-23.44060523647483,-945.9269802048503,-30.75592593639233,rr
7,0.11585283279418945,0.009253263473510742,0.9999968688197833,0.9999968739442254,-24.532555597668686,-1094.7259493227125,-33.08664306518134,rr
8,0.11584830284118652,0.009245157241821289,0.9999969664611383,0.9999969666751183,-24.08124528884637,-1026.8559187537562,-32.04459266013154,rr
9,0.11537408828735352,0.009161233901977539,0.9999971467918901,0.9999971476509419,-24.568050117040872,-1040.2748773835585,-32.25329250454221,rr
0,43.351062297821045,10.450487852096558,0.999993689236293,0.9999936992423274,-14.35741271373702,-2221.925150471571,-47.13730105204976,svr
1,44.49584174156189,10.417608261108398,0.9999967185611713,0.9999967290668196,-13.316223912062897,-1136.924606894759,-33.718312634157115,svr
2,44.58087348937988,10.670018911361694,0.9999957470415024,0.9999957810434621,-12.998972814287397,-1387.7240792065588,-37.25216878527422,svr
3,42.66409158706665,10.581916332244873,0.9999970831087421,0.9999970948669537,-13.399962325575606,-1017.8237984603294,-31.903350897050444,svr
4,42.625104904174805,10.580382585525513,0.9999960806366885,0.9999960933566232,-14.444848132483298,-1373.0632085831817,-37.05486754237804,svr
5,44.428603410720825,11.688787937164307,0.9999891576008642,0.9999891593987217,-16.93508161585751,-3853.371860512558,-62.07553350968929,svr
6,43.402344942092896,10.367497682571411,0.99999451702748,0.9999945932596233,-15.441894577200882,-1931.54167594616,-43.949308025794444,svr
7,43.42298221588135,10.343669891357422,0.9999926583828754,0.999992658472539,-15.396313490550408,-2513.3224690098646,-50.13304767326503,svr
8,43.07426404953003,10.452189922332764,0.9999892008549709,0.9999892041259507,-16.72237162556615,-3882.762900426297,-62.311819909438505,svr
9,44.87511897087097,10.374088287353516,0.9999940407315531,0.999994070603015,-15.82579725688344,-2191.8328847024013,-46.81701490593352,svr
