,L1NN,L2NN,RIDGE
0.0,0.826086956522,0.70652173913,0.608695652174
0.25,0.63847826087,0.415,0.487391304348
0.5,0.605434782609,0.310217391304,0.433260869565
0.75,0.550434782609,0.297391304348,0.434565217391
1.0,0.563913043478,0.335,0.341086956522
1.25,0.517608695652,0.320217391304,0.371304347826
1.5,0.489565217391,0.348260869565,0.373913043478
1.75,0.488043478261,0.381304347826,0.318260869565
2.0,0.441956521739,0.325652173913,0.351739130435
2.25,0.432826086957,0.328043478261,0.365652173913
2.5,0.434782608696,0.355434782609,0.350869565217
2.75,0.428260869565,0.35652173913,0.332391304348
3.0,0.393695652174,0.332826086957,0.355652173913
3.25,0.362391304348,0.328913043478,0.366956521739
3.5,0.348043478261,0.301739130435,0.406086956522
3.75,0.35847826087,0.307173913043,0.434565217391
4.0,0.354565217391,0.322391304348,0.410434782609
4.25,0.352826086957,0.320869565217,0.44652173913
4.5,0.329347826087,0.321086956522,0.374347826087
4.75,0.347608695652,0.322173913043,0.334782608696
5.0,0.354130434783,0.33847826087,0.349347826087
5.25,0.329782608696,0.336739130435,0.395652173913
5.5,0.333913043478,0.327173913043,0.378043478261
5.75,0.34847826087,0.343913043478,0.389347826087
6.0,0.33847826087,0.34152173913,0.359565217391
6.25,0.35347826087,0.354130434783,0.345869565217
6.5,0.348695652174,0.336956521739,0.337608695652
6.75,0.341086956522,0.320434782609,0.38347826087
7.0,0.351739130435,0.322826086957,0.381739130435
7.25,0.363695652174,0.350869565217,0.371956521739
7.5,0.365217391304,0.334565217391,0.375434782609
7.75,0.342826086957,0.316956521739,0.372826086957
8.0,0.337608695652,0.31152173913,0.350217391304
8.25,0.359130434783,0.333043478261,0.339782608696
8.5,0.352173913043,0.342173913043,0.340434782609
8.75,0.346086956522,0.332173913043,0.337391304348
9.0,0.352826086957,0.323260869565,0.331956521739
9.25,0.318043478261,0.318260869565,0.34152173913
9.5,0.336304347826,0.317173913043,0.348913043478
9.75,0.331304347826,0.313913043478,0.360652173913
10.0,0.352391304348,0.33847826087,0.341304347826
