,L1NN,L2NN,RIDGE
0.0,0.815217391304,0.760869565217,0.934782608696
0.25,0.79347826087,0.652173913043,0.478260869565
0.5,0.728260869565,0.554347826087,0.380434782609
0.75,0.760869565217,0.45652173913,0.413043478261
1.0,0.695652173913,0.445652173913,0.347826086957
1.25,0.695652173913,0.434782608696,0.413043478261
1.5,0.717391304348,0.434782608696,0.380434782609
1.75,0.695652173913,0.445652173913,0.336956521739
2.0,0.663043478261,0.358695652174,0.369565217391
2.25,0.641304347826,0.347826086957,0.369565217391
2.5,0.684782608696,0.369565217391,0.358695652174
2.75,0.586956521739,0.326086956522,0.326086956522
3.0,0.608695652174,0.369565217391,0.29347826087
3.25,0.597826086957,0.326086956522,0.358695652174
3.5,0.554347826087,0.347826086957,0.315217391304
3.75,0.521739130435,0.29347826087,0.315217391304
4.0,0.554347826087,0.304347826087,0.315217391304
4.25,0.565217391304,0.315217391304,0.326086956522
4.5,0.619565217391,0.336956521739,0.369565217391
4.75,0.630434782609,0.326086956522,0.358695652174
5.0,0.554347826087,0.304347826087,0.326086956522
5.25,0.597826086957,0.347826086957,0.358695652174
5.5,0.5,0.29347826087,0.336956521739
5.75,0.54347826087,0.326086956522,0.326086956522
6.0,0.565217391304,0.336956521739,0.326086956522
6.25,0.576086956522,0.369565217391,0.347826086957
6.5,0.586956521739,0.326086956522,0.358695652174
6.75,0.608695652174,0.336956521739,0.336956521739
7.0,0.630434782609,0.336956521739,0.347826086957
7.25,0.652173913043,0.380434782609,0.304347826087
7.5,0.565217391304,0.413043478261,0.260869565217
7.75,0.532608695652,0.369565217391,0.315217391304
8.0,0.521739130435,0.380434782609,0.271739130435
8.25,0.521739130435,0.402173913043,0.282608695652
8.5,0.565217391304,0.402173913043,0.315217391304
8.75,0.510869565217,0.336956521739,0.347826086957
9.0,0.554347826087,0.347826086957,0.380434782609
9.25,0.489130434783,0.358695652174,0.347826086957
9.5,0.489130434783,0.347826086957,0.358695652174
9.75,0.489130434783,0.369565217391,0.282608695652
10.0,0.5,0.369565217391,0.326086956522
