,CVL1,TrainL1,CVL2,TrainL2
0.1,0.7906753032891662,0.7920716112531969,0.46855693826230843,0.5186700767263427
0.15000000000000002,0.7974262281994982,0.8063086104006819,0.4702960677354695,0.5161125319693095
0.2,0.8040731272923421,0.8101023017902813,0.4690687071186564,0.5176470588235295
0.25,0.8538700598488157,0.8545268542199489,0.46773878368472876,0.5162148337595908
0.30000000000000004,0.8840364399869796,0.8851662404092071,0.47101092519101845,0.5104859335038363
0.35,0.9110339739779112,0.9136280599196202,0.46436454863265136,0.5050054804530507
0.4,0.9293363783294071,0.9296675191815857,0.4682492997084401,0.5045396419437339
0.45000000000000007,0.9351649670619769,0.9349246945154872,0.4629300766864888,0.5012219380505826
0.5,0.940278279445957,0.9406138107416879,0.46998534643653844,0.501227621483376
0.55,0.9454935801315862,0.9457335503371309,0.4699858688107451,0.5016042780748663
0.6,0.9515269818111044,0.9512787723785167,0.4644641856092894,0.501918158567775
0.65,0.955515288150892,0.9550659059610466,0.46446350617022614,0.501947668699587
0.7000000000000001,0.9586857028631763,0.9581293386919985,0.46313509803820063,0.5027402265253927
0.75,0.9610373374630493,0.962148337595908,0.46497574638141403,0.5011082693947144
0.8,0.9635939415939159,0.9639705882352942,0.470292042440997,0.5036125319693094
0.85,0.9661504935835241,0.9654280126372801,0.4710099319427826,0.5024221453287196
0.9,0.9675824049985602,0.966837169650469,0.46845322352939894,0.5016481955100881
0.9500000000000001,0.9690136372950737,0.9686095032978868,0.47520096221350244,0.5002019114281868
1.0,0.9697296452239854,0.9702339854238587,0.4898257274596398,0.5004730852832119
